"","I_L_0","I_L_0.5","I_L_1","I_L_2","I_L_4","I_L_8","I_T_0","I_T_0.5","I_T_1","I_T_2","I_T_4","I_T_8","D_L_0","D_L_0.5","D_L_1","D_L_2","D_L_4","D_L_8","D_T_0","D_T_0.5","D_T_1","D_T_2","D_T_4","D_T_8"
"Nfkb1",184.061694127515,325.536295652023,525.709051879414,1168.27224280431,517.858515216578,238.987977166654,184.061694127515,862.265538291435,1510.36092918616,401.817980997293,180.923750038734,27.0075417086426,187.602537814639,379.017346240777,1376.45054562993,1372.24930084688,533.028837896075,417.154535124369,187.602537814639,1064.86409236387,2251.94442962488,922.672810168295,212.502247396658,172.110476542189
"Nfkb2",30.6453412646909,41.916166747353,124.329872885375,138.926378114932,89.7788252799635,96.6814998537828,30.6453412646909,132.073833813533,210.195944602059,62.7117500479663,51.1710598155566,5.64733344461161,53.5108654719809,49.4178820428202,125.441438937825,168.607364543551,211.769394298357,165.69525035753,53.5108654719809,160.832797512766,225.844635728157,132.772041164916,103.402124996606,69.2298445060454
"Nfkbia",9.64322209608193,92.0158746579034,333.919415108308,123.447099950733,78.8811294120415,36.717243764695,9.64322209608193,220.988716962642,158.573278121991,25.6005638623164,25.3092668476441,1.46166277389948,2.14654072814283,10.5677491574764,26.7902008178331,21.9316635104931,23.2102520654965,27.2198194850701,2.14654072814283,21.4362313731013,37.8705198935279,4.47341876272308,2.54613175589646,6.90439519307622
"Nfkbie",4.63663167297751,34.0883571373986,100.309090393679,82.8350977529179,41.053912920112,17.5982055913627,4.63663167297751,99.0894776817932,122.22700890321,25.109122001803,15.2890128057255,0.597952952958876,13.4455201914146,35.5526306778063,112.200136888521,173.350997696652,149.658999962263,68.4816093394225,13.4455201914146,119.919597814847,188.638525081425,152.223041712706,45.9893962822913,7.58692374010494
"Nfkbiz",96.4876865591555,583.402312988133,572.632389984124,390.36302476065,233.362420145118,136.440408782417,96.4876865591555,643.905722812259,277.214895330813,172.809290541755,113.268902234768,22.1906984764739,89.053182443386,403.536589937878,435.941488429252,338.873835190699,261.459645200417,203.284524884532,89.053182443386,573.26683258078,274.981152484483,239.648266545884,126.021325880644,161.400818181748
"Ngef",0.582107852596018,0.367775446917356,0.481545723247968,2.24815026345753,2.10866540965157,0.651785392272693,0.582107852596018,0.364113340565191,0.404519942957876,2.05082164456147,1.91407557856449,0.099658825493146,0.986417177663309,0.63547862334981,0.601687685823721,2.40508966002216,1.07969045966658,0,0.986417177663309,0.963649735264886,0.462766593223405,1.59370490446265,1.45898714194632,0.74357030113296
"Nos2",0.0300592082236222,0.0777299908103582,1.25028437520408,20.7995258708705,18.9509498587711,1.52083258196962,0.0300592082236222,0.135258414232813,0.326333419937575,0.552330937383896,0.138162804970213,0.0332196084977154,0.233673523037288,0.0507722767933936,0.661856454406093,38.2676843140973,44.1125149889722,5.61678814771289,0.233673523037288,0.0903253999631292,0.85942367312918,7.54120500999244,2.06273919067377,0.8046120552372
"Nptx1",0.511006539801578,0.644328521253686,0.722318584871952,1.86503453903241,1.76294100639494,1.30357078454539,0.511006539801578,1.30922362180952,2.10078623780968,2.17305441477305,1.59056632304338,0.166098042488577,1.90483285081134,0.928527767081213,0.884407084558721,3.85585592457349,1.95240788120403,0.648090940120718,1.90483285081134,1.45062584119857,1.93378296252617,5.12020840995131,4.88188214602548,4.36570820618562
"Nr4a1",5.84477896355833,43.4248696739744,194.430818056124,16.8372309267767,4.88180546660293,6.51785392272693,5.84477896355833,79.2985284755939,97.5841917211895,13.5953852426196,7.25022167897064,1.09624708042461,14.5024072812785,35.6827168989246,191.812501781385,16.4392602327777,11.6154289098648,5.83281846108646,14.5024072812785,92.5711897452045,71.9814348057143,11.5181707746672,13.5066360679204,17.1812266488471
"Nr4a3",0.47458856095248,10.4127508786787,101.652714685053,14.8243209286018,1.93947562347241,1.73809437939385,0.47458856095248,48.4066755090819,95.0247620556497,5.11434472950083,1.27885297891743,0.232537259484007,2.10862765394445,9.15452738303657,284.094225782828,23.9791826362045,3.81487752042811,0.648090940120718,2.10862765394445,84.2693841212056,143.183515893524,12.3762310660881,2.27116592523753,0.4647314382081
