"","I_L_0","I_L_0.5","I_L_1","I_L_2","I_L_4","I_L_8","I_T_0","I_T_0.5","I_T_1","I_T_2","I_T_4","I_T_8","D_L_0","D_L_0.5","D_L_1","D_L_2","D_L_4","D_L_8","D_T_0","D_T_0.5","D_T_1","D_T_2","D_T_4","D_T_8"
"Kcnk10",0.00126339424118359,0.010220743072571,0.191563755154393,0.72245403328185,0.143091711188905,0.0136973320281567,0.00126339424118359,0.13454840319569,1,0.191747801097815,0.0249632813292956,0.000698113233025962,0.0213575549757203,0.0354056510896738,0.891774058285184,1.75636720067478,0.0739334182953246,0.00907979517646683,0.0213575549757203,0.17773557626638,3.00725681336338,1.14039038549059,0.037117811021149,0
"Kcnn3",0.0467614424678054,0.0681238774298232,0.124557759459797,0.784534724117602,1,0.12867838099521,0.0467614424678054,0.113037060883251,0.366479730471083,0.358975487049068,0.179976897135356,0.00777852399151481,0.0657254058317683,0.117470423127351,0.102236036241908,0.847354463372864,0.852512093976333,0.14877791367837,0.0657254058317683,0.114776011911737,0.257698303772457,0.701023792301102,0.371233035584451,0.0733740727215056
"Kcnq5",0.226130251665877,0.638702306214329,0.23881117291674,0.676112567259986,1,0.0279709326050382,0.226130251665877,0.605626603960445,0.637391786412535,0.732152376531443,0.276904463204518,0.00228758620521863,0.174851387376265,0.422883944748506,0.257481651025072,0.665018323668011,0.252722004008151,0.0342803848035438,0.174851387376265,0.435634056808148,0.259706466380569,0.776284451400392,0.321206327105808,0.0144624470899158
"Klf10",0.252288662813894,0.264381965174926,1,0.533168978335565,0.26915949259185,0.288750312467786,0.252288662813894,0.914635960918813,0.770862513370465,0.350287519286869,0.238430445957618,0.0387283284841176,0.356519004439928,0.181908140860792,0.741099704918311,0.968131462965485,0.791296108755661,0.70519133994054,0.356519004439928,0.853621418529581,1.03849732009706,0.824982249443743,0.441282704142495,0.362405952890011
"Klf5",0.182506592164471,0.22055810984405,0.335512863069968,1,0.240076689562037,0.232347990025629,0.182506592164471,0.141181559758278,0.295062382165805,0.64136705620253,0.397223354071793,0.0157894696738937,0.210526882245575,0.25800155594594,0.439185276744673,1.26379806374601,0.624908763439349,0.141185607668932,0.210526882245575,0.228172516188909,0.637640970432495,0.76152248262332,0.404811801552971,0.1656671303922
"Lcn2",0,0,0.0888260150931717,0.54698516328033,1,0.721370739638491,0,0.315218862107449,0,0.0565371993730142,0,0,0,0,0.466147181679556,1.4219164228774,6.16366873618494,2.63003349981757,0,0.239776045951202,1.23795500717708,0.0871917506646077,1.38407165415383,0.102869338677409
"Micall2",0.228658776266409,0.141541516923205,0.565051981975782,1,0.80467834641513,0.475716728466869,0.228658776266409,0.443958669489454,0.721397545339583,0.462530715291275,0.336076337521933,0.032004588066789,0.410537708032647,0.258167572308507,0.291265538906578,0.934817530687966,1.12951377312983,0.691469630041612,0.410537708032647,0.443919367570749,0.613842831169157,0.978142607212892,0.607571849661152,0.277344617831808
"Mmp1b",0.102302575222102,0.211739278814039,0.324469018372767,1,0.579504402614345,0.865433619811853,0.102302575222102,0.649502586732007,0.621580155671277,0.470013181646264,0.0524145952887095,0.0315061701199631,0.124217229344226,0.273548637449174,0.26552526911376,0.894267260456089,0.960819452582093,1.96692152241873,0.124217229344226,0.418009420645304,0.625986703899447,0.918014428204461,0.235169743717129,0.475496960986259
"Mmp3",0.147842814829081,0.102986503100993,0.138280650509888,1,0.485697563198705,0.648991609100514,0.147842814829081,0.538375362957386,0.193170476957686,0.393964027540408,0.106573918949847,0.0102381863638689,0.217220196657924,0.20640449620888,0.587541285074015,1.58375177202716,2.15407870614812,3.26241568521409,0.217220196657924,0.556268810628655,0.848105209165499,0.991473752391359,0.585505589689172,0.240808965487796
"Mmp9",0.0499563148409697,0.0571283325358892,0.336871620798916,0.404147742603349,0.750006540296189,1,0.0499563148409697,0.229821142553958,0.51712746876945,0.105977440008004,0.315693334402538,0.0210898327249643,0.255737397488164,0.204555472082647,0.31956931191685,0.83268083448437,2.65807647934207,5.58883044317054,0.255737397488164,0.364182365242103,0.575850302649282,0.941632446919672,1.56336383048571,0.412836182020771
"Mnda",0.340408729329346,0.283028371637968,0.857448107789298,0.250436994586819,0.28081415846369,1,0.340408729329346,0.627226131135698,0.795127261989241,0.209125611935703,0.0748150288557894,0.0269825801039984,0.50613597118668,0.376464812798657,1.14819216244617,0.605297882956208,1.54911970086449,4.67920845476566,0.50613597118668,0.747103351383796,0.865267969599286,0.44963432590265,0.549742558435785,1.18201344237384
"Mt2",0.335419148727506,0.336888222237271,0.954563658423592,0.828143971035747,0.400707885167752,0.605099354669613,0.335419148727506,1,0.644240064670332,0.428102812747291,0.250224204606509,0.0611575989766677,0.638270116221027,0.419535324817792,1.18514955765499,1.26730493790512,1.28562342639422,1.20333905694591,0.638270116221027,0.976709486767797,0.975338910896384,0.91415466585469,0.976772184584444,0.39036246856029
"Nfatc1",0.133220156043847,0.11629710557029,0.403609014863835,0.546534755204702,0.152587907611598,0.0492318941678467,0.133220156043847,0.673180602642166,1,0.284201961440599,0.187618904349155,0.00659955725353597,0.178116846214117,0.105385956052483,0.885554822170478,0.744552583859454,0.225690233251181,0.0590116400633112,0.178116846214117,0.88693594221837,1.61669282645349,0.547091719876252,0.125572636914329,0.0676510679436826
"Nfil3",0.20439134865876,0.304908422941328,1,0.587021678795243,0.257636864062595,0.191236187134014,0.20439134865876,0.46716334428408,0.654677227729452,0.43452884570992,0.295616976216208,0.0160821425504951,0.394836521471332,0.359182136681476,0.685575455328755,0.786045298914818,0.777924905873438,0.251951693534018,0.394836521471332,0.813441916466583,0.781115829357311,0.626021719826803,0.521793588004625,0.211247024212695
"Nfkb1",0.121866032529519,0.215535432201252,0.348068492583879,0.773505339173346,0.342870704087678,0.158232361913274,0.121866032529519,0.570900320333403,1,0.266041032466199,0.119788420464652,0.0178815150648761,0.124210401758556,0.250944882720851,0.911338819107042,0.908557202672278,0.352914874581198,0.276195263703721,0.124210401758556,0.70503948545442,1.49099753979886,0.61089557624181,0.140696335088039,0.11395321026672
"Nfkb2",0.145794160409271,0.199414726229416,0.591495107675627,0.66093748087265,0.427119683255221,0.45995892088603,0.145794160409271,0.628336736294194,1,0.298349000817745,0.24344456270283,0.0268669952472351,0.254576107894409,0.235103879555705,0.59678334506077,0.802143756211648,1.00748563298534,0.788289472811774,0.254576107894409,0.765156520109145,1.07444811152624,0.631658433830771,0.491932064590332,0.329358611733022
"Nfkbia",0.0288788901147126,0.275563116412556,1,0.369691291866609,0.23622804138674,0.109958397455822,0.0288788901147126,0.661802539666534,0.474884870262956,0.0766668923818424,0.0757945351558398,0.00437729196855889,0.00642831962150686,0.031647603222019,0.0802295392412076,0.0656795098403592,0.0695085431254968,0.0815161330952896,0.00642831962150686,0.0641958221151902,0.113412153292268,0.0133967016002113,0.00762498866701301,0.0206768306384244
"Nfkbie",0.037934591663363,0.278893817686341,0.820678598730273,0.677715167017741,0.335882496745233,0.143979679690096,0.037934591663363,0.810700340055453,1,0.205430225505122,0.125087024078554,0.00489215074740467,0.110004493377253,0.290873768382567,0.917965169035355,1.41827079998273,1.22443477350228,0.560282133662063,0.110004493377253,0.981121921340723,1.54334567109308,1.24541247534945,0.376262142835465,0.0620723996126988
"Nfkbiz",0.149847536899883,0.906036850301815,0.889310918814561,0.606242514906901,0.362417061811328,0.211895008770093,0.149847536899883,1,0.430520937319949,0.268376696183115,0.175909140456255,0.0344626514259821,0.138301585602386,0.626701356489629,0.677026889162092,0.526278651027773,0.406052681219374,0.315705417241342,0.138301585602386,0.890296222367828,0.427051884681973,0.372179121967141,0.195713939814428,0.250659083253414
"Ngef",0.258927466752498,0.163590242563118,0.214196413413834,1,0.937955724724805,0.289920741894843,0.258927466752498,0.161961300578372,0.179934566444748,0.912226232337077,0.8514001976099,0.0443292546379334,0.438768348226979,0.282667325969786,0.26763677482054,1.06980823262377,0.480257248466157,0,0.438768348226979,0.428641159324843,0.205843266237772,0.708896077974619,0.648972253172472,0.330747598690041
"Nos2",0.0014451871840848,0.00373710397501023,0.0601111959458215,1,0.911124127368292,0.0731186177709718,0.0014451871840848,0.00650295660932545,0.0156894643639258,0.0265549773015465,0.0066425939623801,0.00159713296850863,0.0112345600802634,0.00244103048831991,0.0318207471898682,1.83983445351948,2.12084233375489,0.270044047281825,0.0112345600802634,0.00434266629556344,0.0413193876853122,0.362566197749431,0.0991724140001967,0.0386841536789091
"Nptx1",0.235155887642577,0.296508231396948,0.332397835949906,0.858254872198951,0.811273290907931,0.599879494817682,0.235155887642577,0.602480827405444,0.966743503304809,1,0.731949606153556,0.076435289130081,0.876569329263794,0.427291539856901,0.406988006626188,1.77439455651008,0.898462490368855,0.298239627924091,0.876569329263794,0.667551549255646,0.889891642556098,2.35622650548585,2.24655310646482,2.00901927559028
"Nr4a1",0.0300609698708936,0.223343552776903,1,0.086597541969486,0.0251081876598069,0.0335227408282853,0.0300609698708936,0.407849585103858,0.50189672962761,0.0699240242804265,0.0372894675414975,0.00563823724749319,0.0745890359680134,0.183523976577749,0.986533429726232,0.0845506921028969,0.0597406780776488,0.0299994544044081,0.0745890359680134,0.47611376977534,0.370216180363631,0.0592404583276628,0.0694675679655969,0.088366786811994
"Nr4a3",0.00466872490737587,0.102434557807336,1,0.145833005783775,0.0190794277307932,0.0170983567411744,0.00466872490737587,0.476196584213797,0.934798075487325,0.0503119345641326,0.0125806082294964,0.00228756566122675,0.020743446552092,0.0900568903781834,2.79475296516209,0.235893185051657,0.037528535585573,0.00637553991675161,0.020743446552092,0.82899295294075,1.40855575118819,0.121750128409585,0.0223424030757487,0.00457175629443799
"Nxph3",0.103000689205792,0.255856715510332,0.183340163592585,0.587184605353722,0.182037922049893,0,0.103000689205792,0.0661512082140509,0.104823895349513,1,0,0,0.381758918937294,0.224221944011326,0,0.316558031224905,0.339131426402381,0,0.381758918937294,0.113611263827659,0,0.289163508388116,0.469981783984616,0.106163050104152
