"time","caRNA","sti","geno","gene"
2.83333333333333,0.638578594182833,"lps","mt","Tnfaip3"
2.91666666666667,0.635280539776143,"lps","mt","Tnfaip3"
3,0.631982412077863,"lps","mt","Tnfaip3"
3.08333333333333,0.628684211053418,"lps","mt","Tnfaip3"
3.16666666666667,0.625385936689171,"lps","mt","Tnfaip3"
3.25,0.622087588935824,"lps","mt","Tnfaip3"
3.33333333333333,0.618789167871854,"lps","mt","Tnfaip3"
3.41666666666667,0.615490673482737,"lps","mt","Tnfaip3"
3.5,0.612192105757671,"lps","mt","Tnfaip3"
3.58333333333333,0.608893464645852,"lps","mt","Tnfaip3"
3.66666666666667,0.605594750167572,"lps","mt","Tnfaip3"
3.75,0.602295962375697,"lps","mt","Tnfaip3"
3.83333333333333,0.598997101235644,"lps","mt","Tnfaip3"
3.91666666666667,0.595698166733769,"lps","mt","Tnfaip3"
4,0.592397401915968,"lps","mt","Tnfaip3"
4.08333333333333,0.58410604475432,"lps","mt","Tnfaip3"
4.16666666666667,0.575022525528833,"lps","mt","Tnfaip3"
4.25,0.565937929265207,"lps","mt","Tnfaip3"
4.33333333333333,0.556852775388658,"lps","mt","Tnfaip3"
4.41666666666667,0.547767065168753,"lps","mt","Tnfaip3"
4.5,0.538680798555964,"lps","mt","Tnfaip3"
4.58333333333333,0.529593975499181,"lps","mt","Tnfaip3"
4.66666666666667,0.520506595947288,"lps","mt","Tnfaip3"
4.75,0.511418659849161,"lps","mt","Tnfaip3"
4.83333333333333,0.502330167153672,"lps","mt","Tnfaip3"
4.91666666666667,0.493241117809684,"lps","mt","Tnfaip3"
5,0.484151511766057,"lps","mt","Tnfaip3"
5.08333333333333,0.475061348971643,"lps","mt","Tnfaip3"
5.16666666666667,0.465970629375287,"lps","mt","Tnfaip3"
5.25,0.456879352925828,"lps","mt","Tnfaip3"
5.33333333333333,0.447787519572101,"lps","mt","Tnfaip3"
5.41666666666667,0.438695129262932,"lps","mt","Tnfaip3"
5.5,0.429602181947142,"lps","mt","Tnfaip3"
5.58333333333333,0.420508677573546,"lps","mt","Tnfaip3"
5.66666666666667,0.41141461609095,"lps","mt","Tnfaip3"
5.75,0.402319997448159,"lps","mt","Tnfaip3"
5.83333333333333,0.393224821593967,"lps","mt","Tnfaip3"
5.91666666666667,0.384129088477163,"lps","mt","Tnfaip3"
6,0.375033966352502,"lps","mt","Tnfaip3"
6.08333333333333,0.36925689930159,"lps","mt","Tnfaip3"
6.16666666666667,0.364006047672777,"lps","mt","Tnfaip3"
6.25,0.358755357680364,"lps","mt","Tnfaip3"
6.33333333333333,0.353504482100291,"lps","mt","Tnfaip3"
6.41666666666667,0.348253420810213,"lps","mt","Tnfaip3"
6.5,0.343002173801768,"lps","mt","Tnfaip3"
6.58333333333333,0.337750741065104,"lps","mt","Tnfaip3"
6.66666666666667,0.332499122590368,"lps","mt","Tnfaip3"
6.75,0.327247318367704,"lps","mt","Tnfaip3"
6.83333333333333,0.321995328387259,"lps","mt","Tnfaip3"
6.91666666666667,0.316743152639176,"lps","mt","Tnfaip3"
7,0.311490791113599,"lps","mt","Tnfaip3"
7.08333333333333,0.306238243800672,"lps","mt","Tnfaip3"
7.16666666666667,0.300985510690536,"lps","mt","Tnfaip3"
7.25,0.295732591773333,"lps","mt","Tnfaip3"
7.33333333333333,0.290479487039203,"lps","mt","Tnfaip3"
7.41666666666667,0.285226196478289,"lps","mt","Tnfaip3"
7.5,0.279972720080727,"lps","mt","Tnfaip3"
7.58333333333333,0.274719057836658,"lps","mt","Tnfaip3"
7.66666666666667,0.26946520973622,"lps","mt","Tnfaip3"
7.75,0.264211175769549,"lps","mt","Tnfaip3"
7.83333333333333,0.258956955926783,"lps","mt","Tnfaip3"
7.91666666666667,0.253702550198057,"lps","mt","Tnfaip3"
8,0.248553052227841,"lps","mt","Tnfaip3"
0,0.0284341444511916,"tnf","mt","Tnfaip3"
0.0833333333333333,0.151488715300563,"tnf","mt","Tnfaip3"
0.166666666666667,0.2938804409326,"tnf","mt","Tnfaip3"
0.25,0.43614866815993,"tnf","mt","Tnfaip3"
0.333333333333333,0.578280673397153,"tnf","mt","Tnfaip3"
0.416666666666667,0.720276643918026,"tnf","mt","Tnfaip3"
0.5,0.862127494677245,"tnf","mt","Tnfaip3"
0.583333333333333,0.85503494028921,"tnf","mt","Tnfaip3"
0.666666666666667,0.824377387498882,"tnf","mt","Tnfaip3"
0.75,0.793697866873946,"tnf","mt","Tnfaip3"
0.833333333333333,0.763011974843589,"tnf","mt","Tnfaip3"
0.916666666666667,0.732319730662884,"tnf","mt","Tnfaip3"
1,0.701620792191399,"tnf","mt","Tnfaip3"
1.08333333333333,0.66705752877703,"tnf","mt","Tnfaip3"
1.16666666666667,0.631875429838537,"tnf","mt","Tnfaip3"
1.25,0.596684581424125,"tnf","mt","Tnfaip3"
1.33333333333333,0.5614853827893,"tnf","mt","Tnfaip3"
1.41666666666667,0.526277831473325,"tnf","mt","Tnfaip3"
1.5,0.491062559650879,"tnf","mt","Tnfaip3"
1.58333333333333,0.480661148939308,"tnf","mt","Tnfaip3"
1.66666666666667,0.474185661721549,"tnf","mt","Tnfaip3"
1.75,0.467712500079695,"tnf","mt","Tnfaip3"
1.83333333333333,0.461239058138605,"tnf","mt","Tnfaip3"
1.91666666666667,0.454765333833297,"tnf","mt","Tnfaip3"
2,0.448290033373525,"tnf","mt","Tnfaip3"
2.08333333333333,0.433085610669825,"tnf","mt","Tnfaip3"
2.16666666666667,0.416497152912914,"tnf","mt","Tnfaip3"
2.25,0.39990592847935,"tnf","mt","Tnfaip3"
2.33333333333333,0.38331284707495,"tnf","mt","Tnfaip3"
2.41666666666667,0.36671791085985,"tnf","mt","Tnfaip3"
2.5,0.350121119524578,"tnf","mt","Tnfaip3"
2.58333333333333,0.333522472758052,"tnf","mt","Tnfaip3"
2.66666666666667,0.31692197024911,"tnf","mt","Tnfaip3"
2.75,0.300319611686527,"tnf","mt","Tnfaip3"
2.83333333333333,0.283715396759007,"tnf","mt","Tnfaip3"
2.91666666666667,0.267109325155176,"tnf","mt","Tnfaip3"
3,0.250501396563606,"tnf","mt","Tnfaip3"
3.08333333333333,0.233891610672785,"tnf","mt","Tnfaip3"
3.16666666666667,0.217279967171139,"tnf","mt","Tnfaip3"
3.25,0.200666465747023,"tnf","mt","Tnfaip3"
3.33333333333333,0.184051106088722,"tnf","mt","Tnfaip3"
3.41666666666667,0.167433887884451,"tnf","mt","Tnfaip3"
3.5,0.150814810822351,"tnf","mt","Tnfaip3"
3.58333333333333,0.134193874590502,"tnf","mt","Tnfaip3"
3.66666666666667,0.117571078876909,"tnf","mt","Tnfaip3"
3.75,0.100946423369509,"tnf","mt","Tnfaip3"
3.83333333333333,0.0843199077561623,"tnf","mt","Tnfaip3"
3.91666666666667,0.0676915317246723,"tnf","mt","Tnfaip3"
4,0.0510625142813303,"tnf","mt","Tnfaip3"
4.08333333333333,0.048257796201636,"tnf","mt","Tnfaip3"
4.16666666666667,0.0476413566898772,"tnf","mt","Tnfaip3"
4.25,0.0470263638175561,"tnf","mt","Tnfaip3"
4.33333333333333,0.0464113697969685,"tnf","mt","Tnfaip3"
4.41666666666667,0.0457963732317742,"tnf","mt","Tnfaip3"
4.5,0.0451813741219686,"tnf","mt","Tnfaip3"
4.58333333333333,0.0445663724674645,"tnf","mt","Tnfaip3"
4.66666666666667,0.043951368268205,"tnf","mt","Tnfaip3"
4.75,0.0433363615255299,"tnf","mt","Tnfaip3"
4.83333333333333,0.0427213522360697,"tnf","mt","Tnfaip3"
4.91666666666667,0.0421063404020052,"tnf","mt","Tnfaip3"
5,0.0414913260232129,"tnf","mt","Tnfaip3"
5.08333333333333,0.040876309099615,"tnf","mt","Tnfaip3"
5.16666666666667,0.04026128963079,"tnf","mt","Tnfaip3"
5.25,0.0396462676190136,"tnf","mt","Tnfaip3"
5.33333333333333,0.0390312430602354,"tnf","mt","Tnfaip3"
5.41666666666667,0.0384162159567255,"tnf","mt","Tnfaip3"
5.5,0.0378011863083742,"tnf","mt","Tnfaip3"
5.58333333333333,0.0371861541151116,"tnf","mt","Tnfaip3"
5.66666666666667,0.0365711193770251,"tnf","mt","Tnfaip3"
5.75,0.0359560820947265,"tnf","mt","Tnfaip3"
5.83333333333333,0.0353410422660518,"tnf","mt","Tnfaip3"
5.91666666666667,0.034725999892522,"tnf","mt","Tnfaip3"
6,0.0341111835507426,"tnf","mt","Tnfaip3"
6.08333333333333,0.0341119663082327,"tnf","mt","Tnfaip3"
6.16666666666667,0.0342104001535023,"tnf","mt","Tnfaip3"
6.25,0.0343089061355229,"tnf","mt","Tnfaip3"
6.33333333333333,0.0344074121306499,"tnf","mt","Tnfaip3"
6.41666666666667,0.0345059180605624,"tnf","mt","Tnfaip3"
6.5,0.0346044239252236,"tnf","mt","Tnfaip3"
6.58333333333333,0.0347029297245481,"tnf","mt","Tnfaip3"
6.66666666666667,0.0348014354586308,"tnf","mt","Tnfaip3"
6.75,0.034899941127401,"tnf","mt","Tnfaip3"
6.83333333333333,0.034998446730895,"tnf","mt","Tnfaip3"
6.91666666666667,0.0350969522691098,"tnf","mt","Tnfaip3"
7,0.0351954577420482,"tnf","mt","Tnfaip3"
7.08333333333333,0.0352939631496831,"tnf","mt","Tnfaip3"
7.16666666666667,0.0353924684920366,"tnf","mt","Tnfaip3"
7.25,0.0354909737691301,"tnf","mt","Tnfaip3"
7.33333333333333,0.0355894789809051,"tnf","mt","Tnfaip3"
7.41666666666667,0.035687984127424,"tnf","mt","Tnfaip3"
7.5,0.0357864892086365,"tnf","mt","Tnfaip3"
7.58333333333333,0.035884994224581,"tnf","mt","Tnfaip3"
7.66666666666667,0.0359834991752336,"tnf","mt","Tnfaip3"
7.75,0.0360820040606213,"tnf","mt","Tnfaip3"
7.83333333333333,0.0361805088806964,"tnf","mt","Tnfaip3"
7.91666666666667,0.0362790136355143,"tnf","mt","Tnfaip3"
8,0.0363755482318731,"tnf","mt","Tnfaip3"
0,0.148907358187247,"lps","wt","Rel"
0.0833333333333333,0.151912033502493,"lps","wt","Rel"
0.166666666666667,0.16641486687324,"lps","wt","Rel"
0.25,0.200360837336715,"lps","wt","Rel"
0.333333333333333,0.258637516413533,"lps","wt","Rel"
0.416666666666667,0.341337414456242,"lps","wt","Rel"
0.5,0.44341940430007,"lps","wt","Rel"
0.583333333333333,0.524391357557878,"lps","wt","Rel"
0.666666666666667,0.606492059391003,"lps","wt","Rel"
0.75,0.687680420057407,"lps","wt","Rel"
0.833333333333333,0.765516009956163,"lps","wt","Rel"
0.916666666666667,0.838296851714977,"lps","wt","Rel"
1,0.904977253896382,"lps","wt","Rel"
1.08333333333333,0.925955561315747,"lps","wt","Rel"
1.16666666666667,0.944876308973535,"lps","wt","Rel"
1.25,0.963154936544796,"lps","wt","Rel"
1.33333333333333,0.980795501323241,"lps","wt","Rel"
1.41666666666667,0.997804830270882,"lps","wt","Rel"
1.5,1.01417046368718,"lps","wt","Rel"
1.58333333333333,1.00816357302028,"lps","wt","Rel"
1.66666666666667,1.00131496291181,"lps","wt","Rel"
1.75,0.994358720436168,"lps","wt","Rel"
1.83333333333333,0.987294101586538,"lps","wt","Rel"
1.91666666666667,0.980120424780339,"lps","wt","Rel"
2,0.972835225885458,"lps","wt","Rel"
2.08333333333333,0.963817367135045,"lps","wt","Rel"
2.16666666666667,0.954579743874448,"lps","wt","Rel"
2.25,0.945175244208566,"lps","wt","Rel"
2.33333333333333,0.935603415353279,"lps","wt","Rel"
2.41666666666667,0.925864020761622,"lps","wt","Rel"
2.5,0.915957055548428,"lps","wt","Rel"
2.58333333333333,0.90588276230529,"lps","wt","Rel"
2.66666666666667,0.895641647256748,"lps","wt","Rel"
2.75,0.8852344967004,"lps","wt","Rel"
2.83333333333333,0.874662393665058,"lps","wt","Rel"
2.91666666666667,0.86392673471057,"lps","wt","Rel"
3,0.853029246792711,"lps","wt","Rel"
3.08333333333333,0.841972004079795,"lps","wt","Rel"
3.16666666666667,0.830757444641088,"lps","wt","Rel"
3.25,0.819388386874588,"lps","wt","Rel"
3.33333333333333,0.807868045555999,"lps","wt","Rel"
3.41666666666667,0.796200047372518,"lps","wt","Rel"
3.5,0.784388445796119,"lps","wt","Rel"
3.58333333333333,0.772437735141348,"lps","wt","Rel"
3.66666666666667,0.760352863643546,"lps","wt","Rel"
3.75,0.748139245385099,"lps","wt","Rel"
3.83333333333333,0.735802770889928,"lps","wt","Rel"
3.91666666666667,0.723349816200345,"lps","wt","Rel"
4,0.710786673625508,"lps","wt","Rel"
4.08333333333333,0.697619705583546,"lps","wt","Rel"
4.16666666666667,0.684334151634869,"lps","wt","Rel"
4.25,0.670956186731691,"lps","wt","Rel"
4.33333333333333,0.657495872269706,"lps","wt","Rel"
4.41666666666667,0.643963852446663,"lps","wt","Rel"
4.5,0.630371345322793,"lps","wt","Rel"
4.58333333333333,0.61673013003571,"lps","wt","Rel"
4.66666666666667,0.603052529979628,"lps","wt","Rel"
4.75,0.589351388901981,"lps","wt","Rel"
4.83333333333333,0.575640061022961,"lps","wt","Rel"
4.91666666666667,0.561932353309608,"lps","wt","Rel"
5,0.548242501455473,"lps","wt","Rel"
5.08333333333333,0.534585159459531,"lps","wt","Rel"
5.16666666666667,0.520975319580455,"lps","wt","Rel"
5.25,0.507428277891274,"lps","wt","Rel"
5.33333333333333,0.493959584639026,"lps","wt","Rel"
5.41666666666667,0.480584986771266,"lps","wt","Rel"
5.5,0.467320368370557,"lps","wt","Rel"
5.58333333333333,0.454181687651752,"lps","wt","Rel"
5.66666666666667,0.44118491089774,"lps","wt","Rel"
5.75,0.428345943764259,"lps","wt","Rel"
5.83333333333333,0.415680560436107,"lps","wt","Rel"
5.91666666666667,0.403204331164254,"lps","wt","Rel"
6,0.390943356549767,"lps","wt","Rel"
6.08333333333333,0.388131247633477,"lps","wt","Rel"
6.16666666666667,0.385642030798715,"lps","wt","Rel"
6.25,0.383162383000194,"lps","wt","Rel"
6.33333333333333,0.380692437858377,"lps","wt","Rel"
6.41666666666667,0.378232311857283,"lps","wt","Rel"
6.5,0.375782141182102,"lps","wt","Rel"
6.58333333333333,0.373342038632335,"lps","wt","Rel"
6.66666666666667,0.370912136116204,"lps","wt","Rel"
6.75,0.368492548735131,"lps","wt","Rel"
6.83333333333333,0.366083403389545,"lps","wt","Rel"
6.91666666666667,0.363684815046823,"lps","wt","Rel"
7,0.361296905449788,"lps","wt","Rel"
7.08333333333333,0.358919794252766,"lps","wt","Rel"
7.16666666666667,0.35655359318233,"lps","wt","Rel"
7.25,0.354198426033514,"lps","wt","Rel"
7.33333333333333,0.351854396953614,"lps","wt","Rel"
7.41666666666667,0.349521632258557,"lps","wt","Rel"
7.5,0.347200231634361,"lps","wt","Rel"
7.58333333333333,0.344890316187322,"lps","wt","Rel"
7.66666666666667,0.342591987926498,"lps","wt","Rel"
7.75,0.340305361966037,"lps","wt","Rel"
7.83333333333333,0.338030539886792,"lps","wt","Rel"
7.91666666666667,0.335767630707726,"lps","wt","Rel"
8,0.333561639969097,"lps","wt","Rel"
0,0.148907358187247,"tnf","wt","Rel"
0.0833333333333333,0.163872443821146,"tnf","wt","Rel"
0.166666666666667,0.244637856633389,"tnf","wt","Rel"
0.25,0.41193084326676,"tnf","wt","Rel"
0.333333333333333,0.627869162241513,"tnf","wt","Rel"
0.416666666666667,0.83457938587912,"tnf","wt","Rel"
0.5,1,"tnf","wt","Rel"
0.583333333333333,0.944794286566165,"tnf","wt","Rel"
0.666666666666667,0.875322156972848,"tnf","wt","Rel"
0.75,0.798124316654763,"tnf","wt","Rel"
0.833333333333333,0.714141667541631,"tnf","wt","Rel"
0.916666666666667,0.625290831101793,"tnf","wt","Rel"
1,0.53457973691619,"tnf","wt","Rel"
1.08333333333333,0.427928399314985,"tnf","wt","Rel"
1.16666666666667,0.33194194015805,"tnf","wt","Rel"
1.25,0.254454465349209,"tnf","wt","Rel"
1.33333333333333,0.199554316376066,"tnf","wt","Rel"
