"","0.ifnr.l.1","0.5.ifnr.l.1","1.ifnr.l.1","2.ifnr.l.1","3.ifnr.l.1","5.ifnr.l.1","8.ifnr.l.1","0.ifnr.t.1","0.5.ifnr.t.1","1.ifnr.t.1","2.ifnr.t.1","3.ifnr.t.1","5.ifnr.t.1","8.ifnr.t.1","0.ifnr.1","0.5.ifnr.1","1.ifnr.1","2.ifnr.1","3.ifnr.1","5.ifnr.1","8.ifnr.1","0.ifnrikba.l.1","0.5.ifnrikba.l.1","1.ifnrikba.l.1","2.ifnrikba.l.1","3.ifnrikba.l.1","5.ifnrikba.l.1","8.ifnrikba.l.1","0.ifnrikba.t.1","0.5.ifnrikba.t.1","1.ifnrikba.t.1","2.ifnrikba.t.1","3.ifnrikba.t.1","5.ifnrikba.t.1","8.ifnrikba.t.1","0.ifnrikba.1","0.5.ifnrikba.1","1.ifnrikba.1","2.ifnrikba.1","3.ifnrikba.1","5.ifnrikba.1","8.ifnrikba.1","0.ifnr.l.2","0.5.ifnr.l.2","1.ifnr.l.2","2.ifnr.l.2","3.ifnr.l.2","5.ifnr.l.2","8.ifnr.l.2","0.ifnr.t.2","0.5.ifnr.t.2","1.ifnr.t.2","2.ifnr.t.2","3.ifnr.t.2","5.ifnr.t.2","8.ifnr.t.2","0.ifnr.2","0.5.ifnr.2","1.ifnr.2","2.ifnr.2","3.ifnr.2","5.ifnr.2","8.ifnr.2","0.ifnrikba.l.2","0.5.ifnrikba.l.2","1.ifnrikba.l.2","2.ifnrikba.l.2","3.ifnrikba.l.2","5.ifnrikba.l.2","8.ifnrikba.l.2","0.ifnrikba.t.2","0.5.ifnrikba.t.2","1.ifnrikba.t.2","2.ifnrikba.t.2","3.ifnrikba.t.2","5.ifnrikba.t.2","8.ifnrikba.t.2","0.ifnrikba.2","0.5.ifnrikba.2","1.ifnrikba.2","2.ifnrikba.2","3.ifnrikba.2","5.ifnrikba.2","8.ifnrikba.2"
"Trib1",0.162758523429558,0.443785674364702,0.735294058367279,0.797029333938289,1,0.50831490188217,0.405248872396203,0.162758523429558,0.561086370415067,0.639386361359365,0.993019966975689,0.672774660649472,0.417340152490057,0.251019445158404,0.162758523429558,0.465921673360539,0.672433398114064,0.98492848487339,0.771349924446538,0.334384773812654,0.253876980320378,0.28938868268885,0.419867454050461,0.717778852513216,0.787313743111919,0.7602549817037,1,0.385313404391863,0.28938868268885,0.454467545887201,0.591641018502559,0.691276779063055,0.777274771114825,0.773231481766811,0.380787034794656,0.28938868268885,0.437118129687474,0.613045755308487,0.708844001967437,0.933268309452391,0.897579004880583,0.391062931170921,0.101153400278919,0.211027490994729,0.277980935325583,0.731665796355563,0.41381010450893,0.221705073048608,0.105329561251472,0.101153400278919,0.176636653062643,0.258452363859212,0.951873746080311,0.404063640842339,0.162240311551651,0.111540013574166,0.101153400278919,0.206005682163857,0.294149967972928,1,0.37759875778438,0.167421855587178,0.0936780734580604,0.240192414496617,0.380248778901542,0.744830442932608,0.853878666458144,0.713224637757678,0.724432823121971,0.473348392812084,0.240192414496617,0.493181256033316,0.657011447443579,0.85652007142889,0.691238103506611,0.480358074113742,0.259539027630907,0.240192414496617,0.354717384638785,0.539672715091997,1,0.994118057268613,0.451797606367671,0.264124344854811
"Rasgef1a",0.575051172842211,0.567888519619162,0.347453284065818,1,0.373584208785523,0.409250770547577,0.147501018121035,0.575051172842211,0.308486078203974,0.376192702138324,0.972691966299844,0.463467584889108,0.23417289507941,0.299353746677993,0.575051172842211,0.389532475131639,0.498711175043245,0.717669621377499,0.301717726058097,0.317311784966176,0.29313818977806,0.168882826089669,0.0925798433874405,0.168176298840373,0.39592407944537,0.260082567867896,0.245364225536766,0.120093180891686,0.168882826089669,0.207494545412261,0.144117451256804,1,0.767041387735264,0.264385258400881,0.123744573944982,0.168882826089669,0.141045307293274,0.183086063388285,0.544241376697941,0.269981714870999,0.0888711870491539,0.194126088990627,0.200538099580357,0.252679148837059,0.168998498487297,0.635131702690182,0.321227793163254,0.250124195382281,0.162333351330776,0.200538099580357,0.177233213512297,0.300994096140048,1,0.329367320977699,0.236645587754912,0.171356014584644,0.200538099580357,0.123866732337575,0.236626804502678,0.446579334420418,0.182099301774704,0.347800969704053,0.161132207155689,0.236695599630164,0.244836469361868,0.334998813024646,0.643779275947084,0.475982328594418,0.247328948773638,0.184986810728371,0.236695599630164,0.162854814544445,0.281472062918708,1,0.633246117051722,0.131170660731006,0.172382080164801,0.236695599630164,0.215837050266351,0.209255311596754,0.551828971673397,0.213819332289859,0.183035954566197,0.23395347114691
"Klf10",0.110299590474572,0.118252281792275,0.0962305165821242,1,0.441526359166822,0.306309333725898,0.184668765740461,0.110299590474572,0.166978134014568,0.346490446302881,0.561545658960681,0.269746413395911,0.155931024043092,0.131982963682874,0.110299590474572,0.129536518799164,0.266053310770922,0.559893824701758,0.239091458709025,0.136028332080305,0.133428680279303,0.0749889554661068,0.0904737861322954,0.0885455241055206,0.8442765453055,0.462089867573633,0.314233371262463,0.121901001529212,0.0749889554661068,0.103092892758722,0.197330379577774,1,0.435371832720859,0.201068434665506,0.113153999039975,0.0749889554661068,0.0954331717644231,0.200355096101076,0.92914836977086,0.408427001297771,0.235036573322095,0.135583399513642,0.207112548232589,0.167005980057494,0.183279226902241,1,0.58220547267747,0.403724146072721,0.263136524113778,0.207112548232589,0.231372307760391,0.47096712668538,0.740908794547044,0.465823777850773,0.251335191254459,0.247336332494845,0.207112548232589,0.217785919032755,0.211455225031049,0.776157623689472,0.426906162793362,0.242128767171908,0.219806219998869,0.190475475759401,0.212177291405878,0.415845054289896,1,0.585908760878167,0.325966361907209,0.193066687516988,0.190475475759401,0.344757719960006,0.944322582084038,0.999373007288869,0.416657679107723,0.17240783458849,0.154991927516062,0.190475475759401,0.225473964433184,0.68236318871914,0.691603846844279,0.447394737964067,0.166867735056088,0.175996795069712
"Irf1",0.0657436561827185,0.0564040612626044,0.0956801621101038,1,0.353958791735011,0.40023764576848,0.17733199553115,0.0657436561827185,0.171295218609097,0.58741807685101,0.279228304964392,0.0888995144722701,0.0828261920775737,0.0668661828784478,0.0657436561827185,0.0931853070083817,0.453666521881504,0.216275326423029,0.0411304594298539,0.0683260385017899,0.0691744447689916,0.109803782321652,0.0833727355338951,0.0743231394546038,0.511829674896018,0.541552183008456,0.160583880668817,0.120878403916092,0.109803782321652,0.104855651695351,0.339887427312899,1,0.400729217991171,0.0658961636639772,0.106938476734929,0.109803782321652,0.0765227276100189,0.234230914259305,0.6514685743619,0.183025668750274,0.0567744159596702,0.118285666127551,0.0627682451057042,0.0806489394527361,0.191050749872811,0.676515990202357,0.24122740509797,0.156423483192194,0.0905700592325955,0.0627682451057042,0.270430287986921,1,0.307606128737642,0.0737367177232625,0.0489132364112562,0.0527914006252724,0.0627682451057042,0.0743752053567486,0.302757663602504,0.174702663013396,0.0211172109627187,0.0439677401140835,0.0599924876328502,0.0499869395220281,0.0596667775713332,0.33846025660941,0.98701893184045,0.616727108077039,0.34309274322413,0.150589611470221,0.0499869395220281,0.231369487173738,1,0.864389600903416,0.266193044880613,0.028733397087401,0.0530195957277243,0.0499869395220281,0.114696449248039,0.627900934452359,0.479725691924619,0.161137180559528,0.0397532535231834,0.0522461817348304
"Tnfaip3",0.0124120408540411,0.0350754183254967,0.286972041077431,0.822358218099553,0.54528005644433,0.310712670241826,0.0690690527553235,0.0124120408540411,0.163056194217099,1,0.104166901391883,0.0577913633305713,0.025582657461109,0.01271928910607,0.0124120408540411,0.0587782990722585,0.699860797102923,0.0894808658963049,0.0250147225582245,0.0149372423325471,0.0129241978632388,0.0231182462927228,0.0390038787543364,0.0826981922151561,0.676704917685407,0.970351403689232,0.452081708812265,0.0630170007191439,0.0231182462927228,0.0795772863899986,0.374009888189655,1,0.880510605320688,0.187712906903514,0.0336290217499122,0.0231182462927228,0.0443406924274815,0.327629947028437,0.924778497169184,0.504713701361377,0.230010453018609,0.0462650860205278,0.00919887212323864,0.0713209676897043,0.263637417987773,0.656629174602865,0.385362854116628,0.260418112593048,0.0537831489147551,0.00919887212323864,0.195015724676731,1,0.154376131230274,0.0753428274193679,0.0288733393369104,0.0175794509874956,0.00919887212323864,0.0313738012463227,0.268344920402097,0.0522296012920987,0.0200355961978663,0.0145780072390675,0.0131144781798669,0.0148504239268074,0.0838799568270642,0.518409314296417,1,0.649277959104228,0.372026883461812,0.0874536004724678,0.0148504239268074,0.205069830332617,0.733289583031744,0.565011632000163,0.219723773578529,0.0156443300197393,0.0131163608992392,0.0148504239268074,0.070524491836958,0.551874652737609,0.331735562936876,0.141408960210629,0.020066123594978,0.0156619009251878
"Nr4a3",0.0433796287410903,0.0641826080324413,0.208570251452634,1,0.442906718421893,0.0701641084546841,0.0515845547361282,0.0433796287410903,0.061826041331473,0.502961237629442,0.827475064684342,0.248043290976371,0.0950808539795547,0.055208286600174,0.0433796287410903,0.0676376945469177,0.374834951123888,0.919420271856806,0.2070070415654,0.0997684819376654,0.0453835244464551,0.0625774209090448,0.0685851086133396,0.266673638930793,0.638020404160268,0.533777680471406,0.107160622772866,0.0754146862440384,0.0625774209090448,0.0819171935516523,0.300285335077523,0.88639783674169,0.402513975309628,0.0619032676266834,0.0521989597322301,0.0625774209090448,0.0716612548059156,0.369867740471043,1,0.361512782177827,0.114954829336478,0.0789533973691569,0.00427148673155326,0.0127040653273069,0.0797510529468228,0.911072625786172,0.586467234395374,0.0558812849542532,0.0200126388000566,0.00427148673155326,0.00959381042711513,0.159131945602662,1,0.505747260465312,0.0518584541569437,0.0133091672592899,0.00427148673155326,0.0140473859175895,0.107252994338202,0.832142090965059,0.486296819382553,0.0493522205628219,0.0210952660822915,0.0488721322274072,0.0423568522467884,0.214687427877272,1,0.503426082438951,0.0625579002176185,0.02563793230072,0.0488721322274072,0.0683907605638166,0.316004984550748,0.967577383072152,0.258505955802564,0.0467997183424689,0.0277495716350906,0.0488721322274072,0.0587018686596253,0.290134756970713,0.810103443028207,0.282315224619974,0.0538934706820572,0.0393377671147092
"Rel",0.129962711733168,0.143464762835909,0.207700262929716,1,0.481269121530079,0.232942849456678,0.144131242878206,0.129962711733168,0.153933216478509,0.298131160367814,0.416875888748315,0.14731419481271,0.130415007785918,0.12588957599833,0.129962711733168,0.135629938883794,0.230314657517529,0.514228542889036,0.118638590984468,0.108070458556434,0.144195372226513,0.168420097165211,0.208683876574525,0.273343250266814,0.675326220239793,0.604351150557072,0.275387011722027,0.182826471994843,0.168420097165211,0.239671008465279,0.212696068921312,0.813111952580905,0.455888164240744,0.230164928985129,0.150637446977222,0.168420097165211,0.199931595157588,0.345635781085721,1,0.481604612869446,0.260781017997055,0.163891563113217,0.221097488299807,0.247017812354218,0.364580303345744,1,0.431469627372868,0.249653668914492,0.191597265019326,0.221097488299807,0.208552471511347,0.575612274890332,0.507142812705857,0.162654195558495,0.157339002930605,0.163454618164188,0.221097488299807,0.241327521187484,0.358377762863007,0.494240933196873,0.156323373765688,0.151072706357199,0.159061620831113,0.130892211289672,0.168751866298467,0.403562723582165,1,0.596350334424928,0.337032114657941,0.169126945990484,0.130892211289672,0.17512866948326,0.577136628865284,0.48300782309073,0.266529556843247,0.0963253897726162,0.113407814154246,0.130892211289672,0.169566526363131,0.402461294805255,0.43435169667474,0.203477034190377,0.144690872527781,0.124453073590501
"Klf5",0.0787155083171318,0.11013661717609,0.117187820048602,1,0.50085353576947,0.18064633010109,0.104040387190669,0.0787155083171318,0.0759173145689077,0.0912865660695059,0.735080100727794,0.353444664165073,0.15706361851697,0.0976234921947835,0.0787155083171318,0.0840803817215736,0.160579921891091,0.976346107787251,0.354100625004799,0.160150047830742,0.09679207910421,0.102472581988893,0.149708562660682,0.1559316604383,0.751190801406502,0.57685852662353,0.30350050525767,0.152516902380631,0.102472581988893,0.101707278342001,0.0555577535246835,0.631217838425488,0.469370681446282,0.262015875660991,0.134754358805715,0.102472581988893,0.108717966849659,0.111602106733509,1,0.552814937044681,0.342641409250117,0.181526906444439,0.0907448913710824,0.0781084253111334,0.111007645183761,0.734516631096066,0.532762108452787,0.267759462223936,0.146187793532471,0.0907448913710824,0.0753800770190955,0.0831253121638148,0.859094387507986,0.608312371028161,0.226361471972004,0.176395378259643,0.0907448913710824,0.214183832036882,0.0905520349199626,1,0.706211537701531,0.18416312015252,0.151428658628058,0.133019710598035,0.107946869263489,0.18723480929793,0.87845585874399,0.425649045678327,0.33706905199383,0.172981308998102,0.133019710598035,0.13224105149255,0.146338940339424,0.801045952233679,0.28913031017325,0.233178135330003,0.102403416326506,0.133019710598035,0.108666935848641,0.233437995871458,1,0.442815560988441,0.300304835553527,0.162970602425579
"Gadd45b",0.0910771959467833,0.0881172304572782,0.14304176992879,1,0.505062944730806,0.322625328960458,0.162215999486638,0.0910771959467833,0.243853032883392,0.593945887863964,0.364828303780116,0.207852907742176,0.158823439481841,0.133949017808183,0.0910771959467833,0.172829116677633,0.472652997720745,0.406366849283377,0.198256858556601,0.168631563058805,0.134441832815184,0.227629595165489,0.127792399829379,0.145904833086478,0.871398598470873,0.828359018516883,0.358411036234533,0.251589764200022,0.227629595165489,0.180026166969575,0.498665795374205,0.968215876727179,0.546644950730918,0.198141746596598,0.296728829780347,0.227629595165489,0.119155842364859,0.342629180641121,1,0.573772608895584,0.256896547709288,0.278336626399016,0.160904546033329,0.188252295978598,0.470769855617183,0.818456171760381,0.524545640943034,0.305659348202704,0.215212306306629,0.160904546033329,0.509249767035551,1,0.358240511325689,0.249262175617791,0.204924817620416,0.175989177794248,0.160904546033329,0.163120984301471,0.530909902595164,0.272295617556684,0.203171144458299,0.186616616997707,0.182494185386535,0.0642394667964581,0.0750493385723932,0.375620482128824,1,0.66861732387477,0.251660187482649,0.168886984135399,0.0642394667964581,0.202663387959673,0.456039395285678,0.651893926974553,0.271234939829748,0.119145660580409,0.106050259620008,0.0642394667964581,0.13659853401821,0.434280154224644,0.610352729617637,0.290521429115712,0.115859688603233,0.108937009541414
"Pim1",0.0612647666092232,0.118208277595882,0.405844168316585,1,0.594618328484036,0.282838006503552,0.126139099638289,0.0612647666092232,0.188969465594467,0.60465110981282,0.341569787938141,0.119107300847697,0.0817535049539491,0.0760019840252522,0.0612647666092232,0.124407629098666,0.403596644914822,0.353306922473106,0.129991118798098,0.0982599832014557,0.0881110764044066,0.0841098114304852,0.155608959686655,0.356380089179967,0.766029695896864,0.685782092974309,0.312202213681048,0.0932604049398353,0.0841098114304852,0.182313852247707,0.452310485988527,0.857629396330621,0.480713024012196,0.147153171071939,0.0882996773865402,0.0841098114304852,0.167112161121954,0.465096744013399,1,0.537400401009553,0.182563964425714,0.109636525118332,0.0865492861823408,0.170902627595535,0.468593586441553,1,0.518582715647624,0.240477564322567,0.130847456259257,0.0865492861823408,0.255265839363986,0.805861781264254,0.669559656518548,0.183793530945171,0.148582955154832,0.0764907919771003,0.0865492861823408,0.13590074282984,0.46097499486411,0.504694915621635,0.190286513120875,0.129901321717812,0.100393096191652,0.0488072770239875,0.104393448976458,0.469794753962728,1,0.637710328993595,0.296191751183476,0.124826846610918,0.0488072770239875,0.120353965295488,0.40388603873841,0.572969893512812,0.178622487165089,0.0645345685277719,0.0572395154157445,0.0488072770239875,0.0828580149077253,0.285655818422977,0.553457624845753,0.180568718697417,0.0644690263071495,0.0637307111101122
"ENSMUSG00000097418",0.0483644532550114,0.0506978717949109,0.253032977555833,1,0.624708335576155,0.401748738559174,0.103516699992055,0.0483644532550114,0.0727337071635888,0.399361352040924,0.214027172854482,0.101366214553295,0.0849845821733035,0.0581873217940718,0.0483644532550114,0.108422393063073,0.158739587699257,0.185797848233418,0.0819959210760329,0.0746021069376135,0.0661300778273031,0.1794754853521,0.136936871365166,0.545893254099735,0.954946404103889,0.629940049597374,0.390429145364414,0.158963633271937,0.1794754853521,0.178135095163801,0.412178431559909,1,0.514088072815893,0.20884774907185,0.205342172173206,0.1794754853521,0.148136220291254,0.416071052260787,0.759337246555895,0.394028442226339,0.305036289012867,0.174403438120029,0.0506543145130831,0.141359994782513,0.363887351871337,1,0.436901673544919,0.230263003737585,0.0831803859258195,0.0506543145130831,0.113770197894837,0.354871333625167,0.423718557007163,0.147919338727855,0.0839175934101675,0.0820108142728,0.0506543145130831,0.100010776792073,0.163283094884186,0.282594945180768,0.0606207450940654,0.0866213229115642,0.0556961536843794,0.0191619593579134,0.0263140891655876,0.426844699713211,1,0.691284091344832,0.407242809916126,0.113172015665965,0.0191619593579134,0.0190835621372724,0.300813155327255,0.279157615835787,0.145242597800469,0.0329481512284934,0.0230692539867643,0.0191619593579134,0.0173227924557929,0.0850774999385881,0.224819949256888,0.107968849070276,0.0371473447899974,0.00629369853424986
"Zc3h12c",0.270897667103357,0.228299472355877,0.296961800824247,1,0.625308413427174,0.482996761438946,0.318962025331171,0.270897667103357,0.225163358542354,0.302133696403998,0.323976201454166,0.367559916568855,0.263368224828199,0.194272402617377,0.270897667103357,0.242794680219058,0.232268357067209,0.350748294029195,0.388399083030079,0.250456126248289,0.24862413808532,0.261443556224302,0.317410269350587,0.309080451927369,0.536428892779793,0.850817841887623,0.607419401453619,0.40100990833339,0.261443556224302,0.348902538791288,0.269044334281202,0.72112715052481,1,0.442507220684033,0.268714075493453,0.261443556224302,0.316516807848382,0.347187585607763,0.587241404512078,0.727166721027472,0.637532603310896,0.322272848297053,0.292608297216712,0.345917240250908,0.646051711211841,1,0.989853517865811,0.842001647621201,0.5053477535141,0.292608297216712,0.256146790984424,0.420418362167979,0.583065876593924,0.582982120364183,0.426541492344023,0.32709684779148,0.292608297216712,0.273618200912595,0.371005501389855,0.443178378712483,0.60067327033164,0.424885171479811,0.33511909364984,0.144254029487679,0.211196098460878,0.594908725035486,1,0.832968905892785,0.678332940392509,0.36727086979662,0.144254029487679,0.235434925931825,0.453530519632893,0.350060546450192,0.31896600886343,0.155272091529501,0.156530595412072,0.144254029487679,0.158395263987049,0.243221421517851,0.212725417383833,0.247155274657777,0.237352950806338,0.18968712003906
"Nfatc1",0.159890559773346,0.192807408222858,0.172903599661657,0.777517032855251,0.65712902280432,0.253404930731953,0.206437711950228,0.159890559773346,0.20699091260724,0.17991536243424,0.996633174132788,0.479411845929822,0.265679104024375,0.194546569824194,0.159890559773346,0.192399302237868,0.20179031941159,1,0.432093494878179,0.227730009819998,0.170903487230742,0.149244535795578,0.197560297009999,0.198321025928128,0.458332998901277,0.65262028680704,0.225363993261625,0.154865066430485,0.149244535795578,0.205358964492819,0.156645724447705,0.92031295721624,0.807161622238206,0.173680477988045,0.163807765308311,0.149244535795578,0.232246787722961,0.178184223692161,1,0.620042596574315,0.174215909413353,0.16412149268773,0.163876870054272,0.158363267765347,0.147127128036144,0.789552781508707,0.72172984910706,0.258874797906408,0.163428285902292,0.163876870054272,0.17638268419452,0.252763469642763,1,0.667773386883824,0.28397677807244,0.202637237781601,0.163876870054272,0.217760029391107,0.174030196119673,0.493281871396249,0.487784592930053,0.31938968840715,0.186854351326886,0.0831411490388277,0.0832394310175789,0.0767700050492378,0.816213342939275,0.643860522479067,0.107451991226046,0.102011814515004,0.0831411490388277,0.0987857231764119,0.128863138222472,1,0.464576943014413,0.110879889902729,0.0838115165937043,0.0831411490388277,0.0896694812090428,0.106636030820161,0.672828956683,0.446528280979386,0.0870753983148379,0.079658679079376
"Cxcl10",0.00271134796160801,0.00338872683578407,0.103734552972619,1,0.735446700372516,0.559608985491786,0.039771918060422,0.00271134796160801,0.0194868162135842,0.135306864294094,0.276446585347829,0.0967603909620836,0.0170028284595285,0.00310015004858982,0.00271134796160801,0.0105218503847136,0.0909286714644713,0.243106389698034,0.0674996361796286,0.00867770974806709,0.00246370737133353,0.0097871846732938,0.0160457452878443,0.111422581985358,0.584826680175091,0.578922611786686,0.571665230549975,0.0530889838489408,0.0097871846732938,0.0292344358270651,0.206734370157389,1,0.852535522226753,0.381285509738639,0.0329677895520393,0.0097871846732938,0.0178074581057865,0.119849744039276,0.63554164755352,0.360052453783123,0.227986205821633,0.0131340700105245,0.00336817327467919,0.0350455034337079,0.245000404037499,1,0.921486677172629,0.296491216923907,0.0735194400458402,0.00336817327467919,0.0886130417861338,0.516155523387159,0.614682221709077,0.418423950996139,0.0866110612684427,0.0158721422078647,0.00336817327467919,0.0214055957068647,0.127115394228839,0.227332401962693,0.1498918864034,0.0354456667014278,0.0107229549696632,0.00127094320561529,0.00670897703529533,0.214175502291157,1,0.754004391413307,0.335707642677797,0.0627625157398242,0.00127094320561529,0.0199182362627253,0.243879589732018,0.677935208410927,0.408702933084578,0.0428258461329027,0.00240191608483925,0.00127094320561529,0.0112364541547009,0.160910004384521,0.371241612587279,0.188481296781755,0.0147380503484153,0.00325742184999611
"Zc3h12a",0.0564262603090024,0.0826120329001036,0.164473596493331,1,0.967539923231043,0.493608642439917,0.134287271088345,0.0564262603090024,0.1008801469781,0.235249563717407,0.273116943886012,0.180075663517091,0.0987257333968402,0.0477939946096525,0.0564262603090024,0.094752652743951,0.213971040916102,0.815807705809858,0.357087526297118,0.112267223264064,0.0688085104272811,0.0452121214146051,0.0695690662860643,0.11705127229979,0.601054347193842,0.812114239949046,0.351662098681981,0.0767160285731285,0.0452121214146051,0.0692479506155884,0.16499482280143,0.335690011593248,0.254883884227106,0.110665038884933,0.041877571257696,0.0452121214146051,0.0906223770852385,0.164490982437871,1,0.679682002034667,0.222728347210972,0.0667593241589116,0.042380514274379,0.0802710870001546,0.136183527171275,1,0.834056743318921,0.291451180514514,0.178750438168324,0.042380514274379,0.098128613739149,0.266350324579416,0.262145090123938,0.190675444384709,0.0842889975761727,0.0649198470277899,0.042380514274379,0.0819526764241175,0.177232207450444,0.562950550976263,0.267379104924901,0.0885714214998048,0.0626997594866682,0.0575672698304352,0.0820750767445825,0.242489013304251,1,0.744243893725822,0.25590490895122,0.100926698040416,0.0575672698304352,0.0977544304238536,0.189618603120492,0.295831211760318,0.177418926994792,0.0456438775242937,0.0406932325152515,0.0575672698304352,0.0740173568015789,0.199786228301461,0.682899309502893,0.453247743061088,0.053648320266547,0.0475624734480575
"Rnd1",0.0146880469066481,0.0133093940347259,0.0266671293728931,1,0.971374177913305,0.294899190148832,0.115026036091499,0.0146880469066481,0.0333920303358315,0.29984722054032,0.648684326597304,0.116037238240146,0.0607216770102801,0.0245221663247418,0.0146880469066481,0.0295808471101771,0.247822217711877,0.611440499667686,0.098407941360595,0.0338914412422162,0.02718015398705,0.0347772022477666,0.0376665171237871,0.0245463120100038,0.328161234161942,1,0.599335849385426,0.127999155321213,0.0347772022477666,0.0234361138547849,0.0605025970128046,0.539041609257928,0.523371938193783,0.219243763368003,0.074821678866806,0.0347772022477666,0.0202835983141666,0.0513873795400107,0.535775741854262,0.622021599408072,0.271357520145173,0.0775622093434962,0.0199952242211102,0.0214383369964669,0.068314082970708,0.862291621997735,1,0.328957212303806,0.17353474362262,0.0199952242211102,0.0609154367237818,0.246308461413322,0.405833147159855,0.207843758410818,0.0830301493049722,0.0515648517142463,0.0199952242211102,0.0265203183905545,0.107095549586696,0.238422066595448,0.0978668882376472,0.0403099510051352,0.0479101537145945,0.00875230553991335,0.0131833682557871,0.0892234441350164,1,0.985918363053133,0.312242525301552,0.0834355224678202,0.00875230553991335,0.0570394621737389,0.4002885342745,0.659811737235848,0.236437606430999,0.0310548146808533,0.0111730484536196,0.00875230553991335,0.0249231632584837,0.290851125436676,0.698721820471062,0.385284726850909,0.0385854768367718,0.0187293053258211
"Stx11",0.0694934588903917,0.0813070273262027,0.0954504688185897,0.945365195213905,0.96252254980335,0.393996892473371,0.168741477068389,0.0694934588903917,0.0803389007221795,0.207316910265571,1,0.512179208527876,0.109283390700334,0.0734756284643212,0.0694934588903917,0.114150745121069,0.163150378037132,0.865943694340336,0.385064081357172,0.073721842347353,0.0616575495492842,0.076625753184951,0.103249560353062,0.105565699538566,0.4099661234418,0.772214644564494,0.341466108270114,0.0888375875164345,0.076625753184951,0.104550170070884,0.148194704308407,0.92553178259157,1,0.273705997997988,0.0637374137906879,0.076625753184951,0.108865656212358,0.120351413075683,0.843988173878885,0.681281657634612,0.187447520397592,0.0597594236915704,0.0744999582776263,0.0933475506877026,0.119150283781243,0.844152951783929,1,0.420906334579205,0.165345413580543,0.0744999582776263,0.109171802867009,0.397123609027756,0.83724345726129,0.615331821894147,0.145889239253192,0.0651562828389593,0.0744999582776263,0.0686332738877578,0.168275110077501,0.46030884381495,0.29974095334092,0.118278619349294,0.074232934359486,0.0254405840440174,0.0355501493194819,0.0676961536087439,0.926090460235337,1,0.367550566596661,0.163528552083097,0.0254405840440174,0.0330313267670241,0.169739928997305,0.923343416806495,0.672194954736694,0.0809144443983771,0.0184506265081213,0.0254405840440174,0.0255242787219412,0.109337136775512,0.693882793543707,0.532527847535225,0.0631206995472474,0.0349526975528228
"Bcl3",0.058565389269216,0.055117567987864,0.0583579427977663,0.730415312824269,1,0.528303357362423,0.348948038032556,0.058565389269216,0.0659717624749438,0.145427212816381,0.553856220047305,0.260843340854796,0.197714329395913,0.13468496027462,0.058565389269216,0.0653494118103874,0.118436025919405,0.552002387838539,0.291195019325162,0.200403174066114,0.122421659498952,0.0631211060837245,0.0829112132200664,0.0640003062189494,0.551006813390501,1,0.500045051089837,0.104537343755165,0.0631211060837245,0.0719656380074005,0.12376197921411,0.626375357311964,0.660293167265672,0.167089990498988,0.0404980911551277,0.0631211060837245,0.0763889263687233,0.0889218822335554,0.697681967408063,0.911119491698709,0.279174040194485,0.0801876678918755,0.103788505829328,0.107005975278527,0.103659020668659,0.992819930868919,1,0.25884319169973,0.22408485802886,0.103788505829328,0.135800433285625,0.377185631813652,0.516242471723149,0.383678345733573,0.132046742277915,0.127758107059699,0.103788505829328,0.223934119458183,0.188517492083004,0.465632915853711,0.368116781810207,0.151488663618452,0.135084197484626,0.0551650963276706,0.0730148907146691,0.114091779586641,0.962755679980212,0.94489927496386,0.35926503843369,0.346531940700515,0.0551650963276706,0.0855572485922629,0.227881213805106,1,0.615446777790262,0.0772076559530192,0.124767115784304,0.0551650963276706,0.0792552580895633,0.163495520041523,0.882481097829087,0.698777953384767,0.162216532365028,0.154338654852862
"Cgn",0.214449756770586,0.235465048817667,0.152826645361399,0.233620493807833,1,0.523946034504445,0.394641745773518,0.214449756770586,0.135154947972631,0.227778590519373,0.266027876458349,0.225812008687644,0.172433623605059,0.226675122758196,0.214449756770586,0.137219171503435,0.367200860505422,0.437790572793547,0.431724275621034,0.221971676478243,0.305798738606422,0.229574830513194,0.18609564556798,0.214307706732548,0.475917958672805,0.708379411669863,0.486326558505475,0.256118167454654,0.229574830513194,0.257307348424629,0.146993932355974,0.524454914800742,1,0.581171396666439,0.16789894748897,0.229574830513194,0.301861617091692,0.186740330073305,0.423565670031669,0.494410188198783,0.584200563554606,0.276023857817961,0.334339708442594,0.419466745979749,0.333044148934935,0.735602023127016,1,0.968769458975608,0.895532632626744,0.334339708442594,0.38066237849837,0.75551884940936,0.837451270250519,0.52685521610703,0.536296799826846,0.398377538568955,0.334339708442594,0.107769437186511,0.471985362391369,0.531049619358999,0.783653415096509,0.218887129985167,0.320734289811457,0.204366810752663,0.192878839591656,0.167591510151546,0.54616598541819,1,0.943560665657722,0.588090170607135,0.204366810752663,0.224769887226669,0.109682860522992,0.707374482898972,0.862051910476205,0.389379056087082,0.284944374195882,0.204366810752663,0.0686762234977655,0.088313703751444,0.809077535779355,0.727564200272827,0.359470330386025,0.281073081671037
