"","0.ifnr.l.1","0.5.ifnr.l.1","1.ifnr.l.1","2.ifnr.l.1","3.ifnr.l.1","5.ifnr.l.1","8.ifnr.l.1","0.ifnr.t.1","0.5.ifnr.t.1","1.ifnr.t.1","2.ifnr.t.1","3.ifnr.t.1","5.ifnr.t.1","8.ifnr.t.1","0.ifnr.1","0.5.ifnr.1","1.ifnr.1","2.ifnr.1","3.ifnr.1","5.ifnr.1","8.ifnr.1","0.ifnrikba.l.1","0.5.ifnrikba.l.1","1.ifnrikba.l.1","2.ifnrikba.l.1","3.ifnrikba.l.1","5.ifnrikba.l.1","8.ifnrikba.l.1","0.ifnrikba.t.1","0.5.ifnrikba.t.1","1.ifnrikba.t.1","2.ifnrikba.t.1","3.ifnrikba.t.1","5.ifnrikba.t.1","8.ifnrikba.t.1","0.ifnrikba.1","0.5.ifnrikba.1","1.ifnrikba.1","2.ifnrikba.1","3.ifnrikba.1","5.ifnrikba.1","8.ifnrikba.1","0.ifnr.l.2","0.5.ifnr.l.2","1.ifnr.l.2","2.ifnr.l.2","3.ifnr.l.2","5.ifnr.l.2","8.ifnr.l.2","0.ifnr.t.2","0.5.ifnr.t.2","1.ifnr.t.2","2.ifnr.t.2","3.ifnr.t.2","5.ifnr.t.2","8.ifnr.t.2","0.ifnr.2","0.5.ifnr.2","1.ifnr.2","2.ifnr.2","3.ifnr.2","5.ifnr.2","8.ifnr.2","0.ifnrikba.l.2","0.5.ifnrikba.l.2","1.ifnrikba.l.2","2.ifnrikba.l.2","3.ifnrikba.l.2","5.ifnrikba.l.2","8.ifnrikba.l.2","0.ifnrikba.t.2","0.5.ifnrikba.t.2","1.ifnrikba.t.2","2.ifnrikba.t.2","3.ifnrikba.t.2","5.ifnrikba.t.2","8.ifnrikba.t.2","0.ifnrikba.2","0.5.ifnrikba.2","1.ifnrikba.2","2.ifnrikba.2","3.ifnrikba.2","5.ifnrikba.2","8.ifnrikba.2"
"Itpkc",0.0506051557663328,0.0219087986316179,0.0221992756616959,1,0.667989144228582,0.209568331432431,0.0449543052051864,0.0506051557663328,0.068256426209416,0.500552068645655,0.600522220396354,0.216232084446361,0.0362874338707194,0.0380967252517511,0.0506051557663328,0.0678733779785317,0.326797381666108,0.46225901169632,0.243428743468403,0.0529241804552634,5.87221307322284e-22,0.0372077650783547,0.0144502970785011,0.0139315956151756,0.521011426569455,0.557609643379646,0.339599809081684,0.077402545067815,0.0372077650783547,0.000109049801219119,0.247462085209408,1,0.508441407796359,0.164455818243538,0.0679332074279935,0.0372077650783547,5.48565543004296e-22,0.156173377180289,0.961692395365609,0.607971951714498,0.141725589385716,0.0902678642728953,0.0260775298028856,0.0424724249766592,0.0958016529928991,1,0.415685906523002,0.0988387796537014,0.0390832025894249,0.0260775298028856,0.0651458385498481,0.509242434775689,0.545600901589262,0.204376442884877,0.0726810339625462,0.060660290695491,0.0260775298028856,2.61524749034641e-22,0.152261205801675,0.522047575605902,0.157733808300445,0.0976513645870077,0.0477843296978177,4.87053468597611e-22,0.0279425088305678,0.142274727558829,1,0.557325971523482,0.104378677475322,0.072437961570027,4.87053468597611e-22,0.070710478238508,0.700901627342786,0.922154469699541,0.214475411253295,0.0492630459212978,0.0204521862058416,4.87053468597611e-22,0.0620760025353039,0.298619372242983,0.648680863038278,0.355327817318337,0.040966078486225,0.0421683662962416
"Arg2",0.0718388694937135,1.35525409043604e-20,0.140519224770451,0.582812525738469,0.5966137477983,0.999206072485704,0.47034684768861,0.0718388694937135,0.0738081769017422,0.319115575160802,1,0.550251767671328,0.140429217236034,0.094945865875495,0.0718388694937135,9.40531960046242e-17,0.0697856305057393,0.263421811127057,0.0862585372891865,0.0763196985265207,0.0757534311764469,0.0882980454398293,0.161378330059676,1.00027489158278e-16,0.799562286547672,0.637059251612365,1,0.65869311091429,0.0882980454398293,0.281410030796476,0.181834921566065,0.803451222887994,0.20631888172653,0.348982628744829,0.0856148657286061,0.0882980454398293,1.44134032224846e-20,0.194448457565528,0.101311351543565,0.16870530320148,1.44134032224846e-20,0.0801249664267573,3.24719251889967e-21,0.104675221022109,0.202853649018227,0.589067512496702,0.613505983802697,0.894916802433883,1,3.24719251889967e-21,0.0939527217381713,0.354289562684836,0.448015508189116,0.245325541669214,0.251486966653642,0.170513854287812,3.24719251889967e-21,0.526903359314286,0.130291219013795,0.287523571145643,0.173469374115665,0.0754278064553975,0.0909604381296978,0.0572259618520461,0.0142613361034419,0.284548141671395,0.666481887228012,0.793958450854239,1,0.953460924206316,0.0572259618520461,4.49557772530343e-21,0.354566699802549,0.556086796192551,0.86472619638505,0.296915838775514,0.0546923920826637,0.0572259618520461,0.0409672339826415,0.092710640470669,0.209926479383465,0.267047890456336,0.246527639749908,0.0782673408661846
"Fgf7",2.93454990204597e-22,0.154996059504231,0.312997272850483,0.918098622114949,0.777498780041307,0.711387014187666,0.330124651443172,2.93454990204597e-22,0.214958525196037,0.431759747186548,0.848403131328468,0.631961228617499,0.32797502280233,0.157081495625089,2.93454990204597e-22,0.28893642032452,0.428406984766187,1,0.835728296915732,0.424486449732163,0.271229641679787,0.111771145188015,0.218769941663011,0.347420418402919,0.553882443033536,0.917287903374562,0.773978754854193,0.181783686554621,0.111771145188015,0.288628149558766,0.319960119220107,0.589726273375721,0.888031632377832,0.531431293551656,2.20684472965731e-22,0.111771145188015,0.284324433738155,0.42151188829556,0.656619442713589,1,0.681530410162599,0.209718832803416,3.25689184722613e-22,0.0835730326679535,0.16659786758612,0.751998754936135,1,0.892986425529548,0.695966624223595,3.25689184722613e-22,0.0519231623430179,0.256493639356565,0.712430981062632,0.530608492340867,0.35491982949128,0.160768484289142,3.25689184722613e-22,0.235075889908613,0.199737051359352,0.7688187977086,0.72012006861819,0.311031586184217,0.242791681008014,0.0516753771398202,0.0752443164471885,0.35107236438487,0.822983703029531,0.44024601842018,0.663398986521219,0.0825560641779703,0.0516753771398202,0.0161852609061624,1,0.658282382323686,0.474956519896115,0.107955029643783,3.75548009410137e-22,0.0516753771398202,0.0693439614069992,0.822681440876032,0.856206771059377,0.548063019940207,0.29579701569841,0.00872886933773667
"Nfil3",2.97403183805525e-22,0.318245219814961,0.701119073578724,0.692173474659349,0.612713747104661,0.321048664003318,0.385711623857836,2.97403183805525e-22,0.460910022748882,1,0.834293047863669,0.333763975250495,0.240040970903539,0.267019112219661,2.97403183805525e-22,0.423966785281818,0.9387204339645,0.737604238509326,0.458880756607369,0.174262572697086,0.264932958238678,4.31042348396958e-22,0.277990014640377,0.640052592226937,0.688479818503856,0.182377698464125,0.288937147822727,0.351237102208155,4.31042348396958e-22,0.227195203922221,1,0.615060540586907,0.0544504168435931,0.190763366138294,0.32394577865435,4.31042348396958e-22,0.346302321452498,0.829743060287735,0.635973395817347,0.180158974950502,0.29088414940859,0.32149823921297,4.29264823547977e-22,0.258711387881903,0.79223683178005,0.67375360595886,0.587666809749448,0.0995347448237807,0.152944323238804,4.29264823547977e-22,0.260415266724948,0.867806653669973,0.938809571250109,0.482682137051535,0.0494128900310761,0.139203380524603,4.29264823547977e-22,0.11712354201514,1,0.942545704572839,0.553183802067258,0.0905568890116733,0.136223227408289,5.7728628718652e-22,0.207870718353226,0.934058456404723,0.943532669729884,0.760897039992361,0.334485353108385,0.449507424315091,5.7728628718652e-22,0.365145537922139,0.977737717610521,0.961688676345947,0.468661604150394,0.1399490172539,0.0551887873765964,5.7728628718652e-22,0.364713134647845,1,0.763904226320143,0.626318110280639,0.0104487524799032,0.092930843367671
"Fas",1.5064300017133e-22,0.0329676554523194,0.056602801143902,0.54811673389122,0.907860714209935,0.894115351537544,0.411227022495668,1.5064300017133e-22,0.0434898308438343,0.0830482925521109,1,0.6662431208029,0.208415095459492,0.100660831272706,1.5064300017133e-22,0.0760113259246337,0.0803530048721024,0.859855719214002,0.526401706222286,0.115481623341032,0.0536818308751227,0.119314938073156,0.114661609714191,0.174452851009955,0.418383368011989,0.841173729163788,0.730587043050419,0.0263355199617318,0.119314938073156,0.145522122956863,0.261303473227809,0.935617888192194,1,0.293819002795483,1.65520106466286e-22,0.119314938073156,0.166389695517882,0.182895233649491,0.777132249451098,0.844799273948885,0.353038285479169,0.0820933881208638,0.117484899938357,0.177920340106701,0.297526892510361,0.701597879043823,0.937301287826564,0.599756672984089,0.243945340391759,0.117484899938357,0.151089221031884,0.568952112633158,1,0.667938702584327,0.140068172030154,2.19837505746254e-22,0.117484899938357,0.179532949587241,0.257825626306209,0.644337355608879,0.379880978275621,0.0296354347104186,0.0150242574731988,0.0277969953396559,0.0213189696977641,0.0449603099401617,0.492391315934453,1,0.938249231884993,0.517094001339778,0.0277969953396559,8.61580037923557e-23,0.0824261401425825,0.776395557007558,0.976863627499354,0.243721128273482,0.0295718883899379,0.0277969953396559,0.0128912711822667,0.0974829502077274,0.545874889802382,0.786534171313563,0.272586457887387,0.0661224171059435
"Tnfrsf11b",0.0446911073244837,1.76359085559257e-22,0.0856846529197926,0.575821568958049,0.995374758773065,0.41844008827038,0.19023595647915,0.0446911073244837,0.0528977667930619,0.130671434152416,0.755759872561427,1,0.539703695990403,0.195615876811585,0.0446911073244837,0.137529827532827,0.133787962787238,0.655150492184214,0.866115264653536,0.337444326942517,0.173462949594773,1.67001292995713e-22,0.100396883869682,0.163181628876308,0.722127589030767,0.861633822265116,0.399647482115668,0.0356409529765321,1.67001292995713e-22,0.125778248283727,0.0676880716060923,0.737104868762481,1,0.293669904338685,0.0424121501430014,1.67001292995713e-22,0.0751820222104336,0.252475485865312,0.796333232485073,0.812351622115849,0.255656888395019,0.0218065150351036,7.36591901417088e-22,0.25134992109209,0.571457772507416,0.858549411431791,1,0.740379098312185,0.455424538569937,7.36591901417088e-22,0.183451822370864,0.431548274089909,0.779313561620261,0.936903070991132,0.705297631488262,0.271247819751199,7.36591901417088e-22,0.181927043430677,0.449435283767021,0.461706506949966,0.638662086708745,0.42734732526148,0.406468176403785,0.0169955475076402,4.9769994203529e-22,0.0711161001122701,0.822517862482863,1,0.550860822582988,0.211139053101106,0.0169955475076402,0.0159846462618982,0.112445404099484,0.693092032897214,0.87396506020828,0.520836140042539,0.127696945989643,0.0169955475076402,0.0224526908284979,0.135735764824032,0.66763130593421,0.698211488483826,0.378124811350156,0.157341846659785
"Arid5a",0.020931585072883,0.0935235670063762,0.298829848563002,1,0.909996772561093,0.492762398585357,0.189526771888524,0.020931585072883,0.189109820479154,0.812110368691137,0.773677835436576,0.276204702051818,0.0796349777837381,0.0222504174251387,0.020931585072883,0.1497012756237,0.612932707902107,0.771391000557785,0.303727878631211,0.0507474477142068,3.80431629328643e-21,4.60412622886964e-21,0.0687886977588265,0.347383958952401,0.605477808028288,0.681158312322658,0.60745622450466,0.0590870986826559,4.60412622886964e-21,0.0561733947067781,0.43886310034706,1,0.632294521340336,0.327798070149307,0.0876704696595316,4.60412622886964e-21,0.103462838325808,0.673427954326589,0.941876002426942,0.64203051501764,0.380894413609205,0.026178239192728,2.96149166135028e-21,0.0601041533064992,0.41594577414254,1,0.557278955256676,0.229801723971744,0.0727956084545084,2.96149166135028e-21,0.169170918718421,0.602981457109696,0.764328778633477,0.389076685490771,0.126573986081175,0.0641299123862654,2.96149166135028e-21,0.0918111623766281,0.452501703262746,0.710263803629358,0.336155853574789,0.107554945869251,0.0364511338964442,0.0360467831843247,2.63258325246908e-21,0.350304937344271,0.96825301122494,1,0.563526486233893,0.208941587227402,0.0360467831843247,0.130194975937025,0.608533797775271,0.878241560640127,0.61472652134054,0.240397393660824,0.0162568059372272,0.0360467831843247,0.0497557456212442,0.520136566196122,0.661984860901565,0.556764484613853,0.146981868304436,0.0292635398082681
"Trib1",9.24375345629708e-22,0.335658419702645,0.683835608912945,0.757572132124735,1,0.412732035049315,0.289630119568309,9.24375345629708e-22,0.475762200192426,0.56928359531613,0.991663058723628,0.609162531351256,0.304071926898953,0.105418716342609,9.24375345629708e-22,0.362097624657602,0.608754927876084,0.981998604287562,0.72690068283517,0.204990143448366,0.108831752177478,1.24541606936132e-21,0.183614823157227,0.602847378571639,0.700699592439852,0.662621446554694,1,0.134989014903363,1.24541606936132e-21,0.232305423762439,0.425341291998259,0.56555262572357,0.686572358954351,0.680882484265452,0.12861933082018,1.24541606936132e-21,0.207890647671657,0.455462873634364,0.590273907915998,0.90609255872801,0.855869175420731,0.143079973545583,0.00824798187260081,0.129478736087092,0.203352535638996,0.703930583839825,0.353221103534733,0.141259960551802,0.012855793788271,0.00824798187260081,0.0915332368942131,0.181805477254474,0.946899382536938,0.342467238510438,0.0756488793724639,0.0197081628425982,0.00824798187260081,0.123937869554123,0.221192810903037,1,0.313266926476793,0.0813659914534848,2.84639455333251e-22,9.81004513139829e-22,0.184331358461151,0.664165557259686,0.807686398070048,0.62256844007114,0.63731978709391,0.306861872352851,9.81004513139829e-22,0.332964353559448,0.548584985066731,0.811162811074001,0.593631463564778,0.316087472933048,0.0254625164362806,9.81004513139829e-22,0.150728911275996,0.394152817514937,1,0.992258641735604,0.278498393420043,0.0314973564555016
"Rasgef1a",0.501525707137887,0.493123757839059,0.234548392660921,1,0.265200540376231,0.307038199447028,1.05496606282059e-20,0.501525707137887,0.188839005681998,0.268260360280123,0.967967077638067,0.370635711577815,0.10166801228002,0.178126580541204,0.501525707137887,0.283908206526125,0.411977215677278,0.668820274717249,0.180899580193231,0.199191753250974,0.170835595998052,0.0878159464427246,0.00407039738571703,0.0870405047716319,0.337002724567312,0.187911279267138,0.171757314951749,0.0342673762466302,0.0878159464427246,0.130193839418737,0.0606349655749837,1,0.744318685839536,0.192633652735989,0.0382749249064851,0.0878159464427246,0.0572631657593457,0.10340456256015,0.499786839331744,0.198775985620834,5.70411931565512e-21,0.115521428414262,0.0875110785912119,0.147023770531124,0.0515124442998677,0.583547034707051,0.225263744809337,0.144107600641131,0.0439049861624726,0.0875110785912119,0.0609113740391421,0.202169430542295,1,0.234554029877683,0.128723402683062,0.0542032633617181,0.0875110785912119,5.23364370941853e-21,0.128701963875831,0.368337345463275,0.0664654243668857,0.255593807051692,0.0425340255798534,0.121456463461448,0.130826393048026,0.234600908465102,0.589999200127578,0.396869272570291,0.133695172104068,0.061940990669864,0.121456463461448,0.0364676379829634,0.172993009552556,1,0.5778758078579,3.75969533847474e-21,0.0474332732231044,0.121456463461448,0.0974488149842874,0.0898734047487927,0.484166788493031,0.0951264740074172,0.0596956059044105,0.118300344809237
"Klf10",0.0155671043895415,0.0243665731297636,1.68517190713578e-22,1,0.382061851965678,0.232447345255892,0.0978548742582908,0.0155671043895415,0.07828060000974,0.276906815634363,0.514860427261637,0.191991320792979,0.0660572287030456,0.0395592546072045,0.0155671043895415,0.0368523200087293,0.187904988279269,0.513032710914459,0.158072323471942,0.0440353610388279,0.0411589065349967,1.17076955748081e-22,0.0167401575988655,0.0146555748923462,0.831652329326546,0.418482475852582,0.258639523506349,0.0507151199332368,1.17076955748081e-22,0.0303822721454931,0.132259419857321,1,0.389598458725806,0.136300512241916,0.0412590139322055,1.17076955748081e-22,0.0221015915638262,0.135529344623274,0.923404557547914,0.360469259045097,0.173022385842577,0.0655067249257204,0.0481474863143234,1.76968299730405e-22,0.0195358507446072,1,0.498442344938603,0.284177509499486,0.115403642469029,0.0481474863143234,0.0772710561683741,0.364901955297189,0.688963907002791,0.358727422573699,0.101236274424618,0.0964356892296728,0.0481474863143234,0.060960748528262,0.053360821217688,0.731279731964969,0.312007261173144,0.0901840653305035,0.0633860972315502,0.0419919636259017,0.0676743403429477,0.308698976102139,1,0.509955877812393,0.202334675796127,0.0450584571210113,0.0419919636259017,0.224572756904108,0.934110194057323,0.999258003880024,0.309660653089956,0.0206103440186472,1.5941255307065e-22,0.0419919636259017,0.0834098977420849,0.624102039230048,0.635037624848746,0.34603552317373,0.0140540758446443,0.0248575939539909
"Irf1",0.0256689734228386,0.0159287590089354,0.0568895979820305,1,0.326247022216545,0.374510995651296,0.142043865550584,0.0256689734228386,0.135748142653324,0.569720482617825,0.248310990661946,0.0498180962282029,0.0434842602497598,0.0268396506090822,0.0256689734228386,0.0542877267199205,0.430231689502156,0.182657660487405,7.02942644911554e-23,0.0283621263595102,0.029246924792775,0.0562212977035982,0.0281993194674494,0.0186050121963011,0.48244583971854,0.513957398157319,0.110057939972829,0.0679625203568278,0.0562212977035982,0.0509753303443315,0.300154084180486,1,0.364658049835928,0.00967080183007092,0.0531835243064339,0.0562212977035982,0.0209369974526733,0.188137918756927,0.630489851489018,0.133850538966303,1.13535210816565e-22,0.0652137210956422,0.0425495622248591,0.0608159926364279,0.173599475660636,0.669537544821086,0.22485858021033,0.138225203001625,0.0709511384281082,0.0425495622248591,0.254691450106502,1,0.292669276631865,0.0537546551536516,0.0283956626470821,0.0323574895965889,0.0425495622248591,0.0544069167325012,0.287716216684916,0.156898715321909,1.0374206004735e-22,0.0233434783073855,0.0397139239809956,0.021882295109183,0.0318484959651349,0.318889642239537,0.986634907325524,0.605388581493881,0.323659173695502,0.125461139111962,0.021882295109183,0.208630760574572,1,0.86037778022026,0.244484518546326,5.14078345571976e-23,0.0250046676859832,0.021882295109183,0.0885061340551146,0.616892967974186,0.464334193603279,0.136320741467975,0.0113458615819143,0.0242083734547447
"Tnfaip3",1.34300551418742e-22,0.0229482116115048,0.278010680143187,0.820125609820044,0.539565119901927,0.302049682385504,0.0573690792567762,1.34300551418742e-22,0.152537454479833,1,0.0929080389124921,0.0459496514272745,0.0133361453884649,0.000311109759068504,1.34300551418742e-22,0.0469489910127233,0.696088636847466,0.0780374287966319,0.0127610726593729,0.00255693830116123,0.00051859381683894,8.88455061116022e-23,0.0162615714761049,0.0609899260543324,0.669054027176078,0.969649759350862,0.439115031979686,0.040842972319838,8.88455061116022e-23,0.0577951629079089,0.359195614582107,1,0.877682847257769,0.168489850471822,0.0107595166122214,8.88455061116022e-23,0.0217246827000497,0.311718075990353,0.922998354155608,0.492992578928815,0.211788382719534,0.0236946177364481,1.03321619471446e-22,0.0626988543095326,0.256800823803848,0.653441224746119,0.379656392599684,0.253551629486091,0.0449982095670989,1.03321619471446e-22,0.187542027683889,1,0.146525124994703,0.066758054098982,0.0198571304171132,0.00845838647985404,1.03321619471446e-22,0.0223808073075208,0.261552031974565,0.0434302383779809,0.0109373352227104,0.0054290764962653,0.00395195962788133,0.00175710991535768,0.0717040926854398,0.512008643549503,1,0.644616622466914,0.363680689741304,0.0753252325076176,0.00175710991535768,0.194504662787078,0.729744818536783,0.559230338040466,0.209353366996284,0.00256156756515244,7.95597797407241e-23,0.00175710991535768,0.058171124399254,0.545918759307107,0.322853869913133,0.129997696008305,0.00704212981185034,0.00257937199999387
"Nr4a3",2.3388952612248e-21,0.021746326877792,0.172681481259022,1,0.417644346372246,0.0279990689288223,0.00857699275653123,2.3388952612248e-21,0.0192828975261182,0.480422143094803,0.819651618866723,0.213944494999561,0.054045707985944,0.0123650490983348,2.3388952612248e-21,0.0253580903508294,0.346485745381528,0.915766242739373,0.171047384877427,0.0589459046563764,0.002094765871155,0.0109500419770405,0.0172885955859261,0.226286604557819,0.618084829557196,0.508101067923624,0.0579886080575606,0.0244943036834497,0.0109500419770405,0.0313549284679265,0.261749422932902,0.880141339340358,0.369608177976285,0.0102387605437863,2.149608974194e-21,0.0109500419770405,0.0205341566919858,0.335163992486299,1,0.32634889528947,0.0662120708229212,0.0282279049085748,3.22657076983254e-22,0.00846875276080424,0.0758033592585496,0.910691144193585,0.584693257153782,0.0518311944822112,0.0158086786295127,3.22657076983254e-22,0.005345155456171,0.15552478090919,1,0.503627009823873,0.047791106502703,0.00907645046546945,3.22657076983254e-22,0.00981783594199505,0.103423278769647,0.831422012327484,0.484093130032771,0.0452741216411415,0.0168959501777394,0.0238455505370289,0.0171588370486816,0.194023866326146,1,0.490359965742931,0.0378914257243984,6.16083604785312e-22,0.0238455505370289,0.0438777633904069,0.298007344370106,0.966724261952842,0.238995370634353,0.0217186061970961,0.00216720191022698,0.0238455505370289,0.0339339322157499,0.271456405619872,0.805106783949228,0.26343112158023,0.0289990131164032,0.0140603121448868
"Rel",0.0245448235084819,0.0396828478426559,0.111701429029959,1,0.418417201844926,0.140002528336645,0.0404300818015385,0.0245448235084819,0.0514197095073756,0.213089367467044,0.346221776321129,0.0439986954493743,0.0250519219189889,0.0199781671241158,0.0245448235084819,0.0308987190655842,0.13705589206435,0.45537014468121,0.0118486180095902,7.59064740835424e-22,0.0405019813690799,0.0209364659705132,0.0683411687867836,0.144468110647093,0.617744179320442,0.53418143049177,0.146874340410743,0.0378978622298149,0.0209364659705132,0.104823977901071,0.0730649376090707,0.779966697667582,0.359388009486847,0.0936319616692293,1.20003690646862e-21,0.0209364659705132,0.0580366393655272,0.229581976995011,1,0.389665361057363,0.12967792214037,0.0156047804189451,0.08248619459757,0.113019226399605,0.251502806644808,1,0.330295566081364,0.116124152557607,0.0477361948020705,0.08248619459757,0.0677087020108626,0.500089432525378,0.41943533800255,0.0136424983482386,0.00738142903441988,0.0145853619028522,0.08248619459757,0.10631630706912,0.244196479555097,0.404237476412282,0.00618506136839832,8.94962493661579e-22,0.00941059915700592,0.0382514028012343,0.0801466321020427,0.339986683627463,1,0.553324104708989,0.266364377355648,0.0805616926645189,0.0382514028012343,0.08720315788314,0.532062352589153,0.427900074807697,0.188346740236293,6.82912998389267e-22,0.0189032912823918,0.0382514028012343,0.0810481292288229,0.338767850250444,0.374057545798558,0.118573259893624,0.053520904767917,0.0311258980827266
"Klf5",0.00302807724064079,0.0370305635487789,0.0446610526637468,1,0.459846535272248,0.113332948645527,0.0304335023966405,0.00302807724064079,1.11723591128845e-21,0.0166319007410341,0.71331580663843,0.30032739923776,0.0878128172158179,0.0234894322424727,0.00302807724064079,0.00883369776467327,0.0916179998358995,0.974402840150917,0.301037250044477,0.0911528097970357,0.0225897150378531,0.049674639862095,0.0996893240294705,0.106278501716981,0.736554353088227,0.551966809028667,0.262528230453811,0.102662867123745,0.049674639862095,0.0488643164677873,1.2541078947767e-21,0.609523861357518,0.438155884561453,0.218603226302948,0.0838554242745872,0.049674639862095,0.0562874156925647,0.0593412179706962,1,0.526508831403693,0.303971637013102,0.133379413500271,0.0166174381171151,0.00295077817839134,0.0385321225285791,0.712872973742513,0.494670318112037,0.208063205673336,0.0765803491288582,0.0166174381171151,4.48209478420381e-22,0.00837666910718217,0.847606990732208,0.576379851616145,0.163290224664591,0.109250621503895,0.0166174381171151,0.15011979686777,0.0164088589525022,1,0.682260294206816,0.117651632232536,0.0822484782328586,0.034109192067364,0.00617588462101263,0.0945094873514823,0.864589345072394,0.360123506741647,0.261437754928761,0.0786298588423203,0.034109192067364,0.0332416986748437,0.0489479626059938,0.778348033643261,0.208029862460647,0.14569431455308,5.65141262498522e-22,0.034109192067364,0.00697810089305465,0.145983821605782,1,0.379248485181135,0.220479247388723,0.0674770684300021
"Gadd45b",0.00324599344166739,4.54752735319871e-23,0.0602320180904989,1,0.457236092401013,0.257169129997683,0.0812590954717982,0.00324599344166739,0.170784894317293,0.554707989120511,0.30345027076408,0.131305998187619,0.077538704958774,0.0502606134052601,0.00324599344166739,0.0928977814361326,0.421694301183362,0.349002776953106,0.120782661739024,0.0882946090119699,0.0508010502064159,0.12314749647867,0.00980486433344458,0.0303674497807115,0.854002095132933,0.805140353154033,0.271620344865563,0.150348867830056,0.12314749647867,0.0691045335058338,0.430848010649512,0.963916292118968,0.485317527125078,0.0896706909469632,0.201594102516647,0.12314749647867,5.36543833552642e-23,0.253703605046589,1,0.516114868436278,0.156373524363527,0.180713901153094,8.93306602409371e-23,0.0325919414960325,0.369284934293259,0.783643413414524,0.433372738692192,0.172512914335399,0.0647217906098408,8.93306602409371e-23,0.415143735263352,1,0.235177016344792,0.105301046700667,0.0524615779754129,0.0179772535885025,8.93306602409371e-23,0.0026414614185598,0.440957408138373,0.132751370534513,0.0503716212799891,0.03064260549003,0.0257296583495294,4.6411461604274e-23,0.0115519637689013,0.332757157716798,1,0.645868078031937,0.200287054257955,0.111831514180966,4.6411461604274e-23,0.147926650303712,0.418696786824197,0.627996628759584,0.221205603023937,0.0586754750128028,0.0446810816870123,4.6411461604274e-23,0.0773264790020937,0.39544378534684,0.583603650125722,0.241816099621755,0.0551639227934255,0.0477660054671627
"Pim1",1.84412307225012e-22,0.0606598207472996,0.367067719896607,1,0.568161865991013,0.236033795273659,0.069108232781181,1.84412307225012e-22,0.136039102872452,0.578849417679624,0.298598594532812,0.0616175170389016,0.0218258968194037,0.0156990138346009,1.84412307225012e-22,0.0672637611154384,0.364673516161817,0.311101730792618,0.0732116466329169,0.0394096389230041,0.0285983830586743,1.62878843738305e-22,0.0780651972785529,0.297273932123596,0.744543279289231,0.65692622221835,0.249039027928456,0.00999092863265845,1.62878843738305e-22,0.107222505539231,0.402013995949795,0.844554941797399,0.433024851157262,0.0688328802166968,0.00457463788601007,1.62878843738305e-22,0.0906247831097589,0.415974466521974,1,0.494918053753846,0.107495586505845,0.027870932570766,0.0108916014240663,0.102231612633897,0.42457919321009,1,0.478708733848988,0.177569179517483,0.0588588222076604,0.0108916014240663,0.193582311723364,0.789782043265852,0.642190526514752,0.116190220991722,0.078063285727351,1.57890945112448e-22,0.0108916014240663,0.0643306534863126,0.416329582365654,0.463670659615033,0.123220992444022,0.0578343229030232,0.0258820421138227,9.73251924382935e-23,0.0584383906749805,0.442589042966592,1,0.619120644791201,0.260078182038118,0.07992025984922,9.73251924382935e-23,0.0752178675712013,0.37329844219527,0.551058270135697,0.136476243988649,0.0165342849286927,0.00886491053608457,9.73251924382935e-23,0.0357979377483068,0.249001633084363,0.530544794584696,0.138522339890474,0.0164653796279695,0.0156891802530128
"ENSMUSG00000097418",1.51880807642836e-21,0.0024520085949719,0.215070280845307,1,0.605635092439005,0.37134414168627,0.0579552192282941,1.51880807642836e-21,0.0256077591804246,0.368835422327882,0.174082105451094,0.0556954408434755,0.0384812537147746,0.0103220908179176,1.51880807642836e-21,0.0631102316569473,0.115984669574163,0.144418097294168,0.0353407015280755,0.0275711156149499,0.0186685171997389,0.0492879519186728,2.00138445106734e-21,0.473842954433058,0.947798029597933,0.571224933466946,0.293712320210242,0.0255216115437722,0.0492879519186728,0.0477348903362378,0.31891243069335,1,0.436991442384166,0.0833205304696882,0.0792587454364323,0.0492879519186728,0.0129762801288963,0.323422669367357,0.721152780764974,0.297882695171826,0.194770709198985,0.0434111544240405,9.60576750473736e-22,0.0955454705868363,0.329946237863395,1,0.406856390603104,0.189192084580214,0.034261567635454,9.60576750473736e-22,0.0664835626754675,0.320449151202549,0.392969861450138,0.102454801977517,0.0350381103591615,0.0330295910531623,9.60576750473736e-22,0.0519899790282142,0.118638323313532,0.244316305655008,0.0104982102234663,0.0378861029742119,0.00531085699168729,0.0129497627263532,0.0201471909776632,0.4232145861998,1,0.689328820598399,0.403488546656555,0.107555237371512,0.0129497627263532,0.0128708689722075,0.296384813459046,0.274592117307754,0.139828940463863,0.0268232702710321,0.0168818044403763,0.0129497627263532,0.0110989473502128,0.0792827833416468,0.219910299854498,0.102319116207729,0.0310490596771274,5.13546803560378e-22
