"","b1.TL.ctrl","b1.IL.ctrl","b1.TI.ctrl","b1.TL.ko","b1.IL.ko","b1.TI.ko","b2.TL.ctrl","b2.IL.ctrl","b2.TI.ctrl","b2.TL.ko","b2.IL.ko","b2.TI.ko"
"Itpkc",0.881344887865134,0.809528765781538,1.08871349001942,1.10236559410126,1.09562704662124,1.00615040264002,0.905245195920157,0.710929117223611,1.27332693793076,1.0215925360332,0.866062423048503,1.17958302871199
"Arg2",0.848604260979135,0.450379262778257,1.88419923187481,0.706317444088348,0.40959983160414,1.72440853142482,0.525828025079701,0.45398299284535,1.15825489801735,0.65188220819725,0.390300226564455,1.67020709656082
"Fgf7",0.889294084959438,1.00815603908269,0.88209964577368,0.928415496096529,1.04969718359942,0.884460309699017,0.709046277838495,0.787404540535151,0.900485381195032,0.967860198776443,1.02982973543233,0.939825454127253
"Nfil3",1.02224215616545,0.993086016512397,1.02935912818051,0.997049984372561,1.02931557679062,0.96865335263004,1.03822737303,1.06054988118988,0.978951948837305,0.910705414608478,0.895859913915799,1.01657123001273
"Fas",0.795784872849367,0.689436309377032,1.15425436987563,1.065832830325,1.02005913479887,1.04487357052604,0.913608554106093,0.708316135265429,1.2898316283078,0.743965525485328,0.651319707566501,1.14224322839083
"Tnfrsf11b",1.10619699381011,1.00984731814782,1.095410141643,0.996746487748483,0.985983503994948,1.01091598765083,0.915261692459567,0.804804604250508,1.13724708783435,0.916614589840852,0.840478600261347,1.09058647008482
"Arid5a",0.829361981066384,0.775094429739161,1.07001411601614,1.04636033886879,1.1065188477751,0.94563263967236,0.930565993887694,0.809969891411958,1.14888961152063,0.86482181424281,0.74741041280472,1.15709093615313
"Trib1",0.912386947001367,0.899621345941415,1.01418997127796,0.907830861522434,0.979446787434455,0.92688124885313,1.05007473285632,1.08597360335496,0.96694314632719,0.890533010206511,0.93086614090508,0.956671395675266
"Rasgef1a",0.944072497615093,0.904231866576932,1.04406019353087,1.84388427435216,1.09587985153756,1.68256061261197,1.21350805738948,0.853146898663891,1.42239051597087,1.10521498833553,0.778695968080643,1.41931515461638
"Klf10",0.772154514973916,0.697444242662871,1.10712006457434,1.06436106200757,1.0413038527446,1.02214263320183,0.931726248335667,0.820018553434406,1.13622581395678,1.1024637523871,0.8825821870297,1.24913437931192
"Irf1",0.62450192095791,0.468745804636824,1.3322826887843,1.32812366483786,0.892512424343197,1.48807302689958,1.21147286159608,0.49338234521883,2.45544428846305,0.979630940869383,0.599261929383865,1.63472914402655
"Tnfaip3",0.660810795156913,0.438742091771232,1.50614861794813,1.11772237050295,0.910654127702933,1.22738407096702,0.870635968266015,0.240465283558589,3.62063061819852,0.648118838008938,0.420456692843491,1.541463958216
"Nr4a3",0.97510965130776,0.934412446188726,1.04355379178117,1.05455079627122,1.17538876034844,0.897193194155269,1.04415847495226,0.90677414816421,1.15150887028064,0.913763100982211,0.834427763864112,1.09507753762975
"Rel",0.599503813076707,0.590321616084136,1.01555456676901,0.95069859989946,1.09710793917905,0.866549740411919,0.737724897801279,0.658494404427192,1.12032067826454,0.656669443604357,0.573790289836446,1.14444154116225
"Klf5",0.759775439460334,0.91355075599443,0.831672936040968,0.801529407389657,1.09469861555385,0.732191852626151,1.08073427421032,1.24282305070535,0.869580165573017,0.819386832485285,1.06192546864869,0.771604841089239
"Gadd45b",0.776047047818913,0.711140363546793,1.091271270201,1.0373406377514,0.995494677954518,1.04203534255237,0.990599460516718,0.633248711879907,1.56431342367196,0.718592172491205,0.67616709765237,1.0627434771466
"Pim1",0.569087536192012,0.486280656431904,1.17028618898334,0.93443971554068,1.0377220786357,0.900472038495308,0.850972337880221,0.614957808921713,1.38378979099777,0.539359578500311,0.477135975678149,1.13041062924196
"ENSMUSG00000097418",0.394438983593178,0.291713230255741,1.35214636390464,0.900380649091318,0.793065539007884,1.13531682415262,0.544981651861878,0.346659073641261,1.5720968908659,0.305316800137526,0.185465143890202,1.64622200017421
"Zc3h12c",0.60413094100796,0.615552601272436,0.98144486719597,1.00856634962264,0.974342632995947,1.03512492984266,0.62505348213316,0.593080547807306,1.0539099359169,0.473774128522782,0.374201380211427,1.26609401668988
"Nfatc1",1.02602269163724,0.985420753455526,1.04120264165265,1.26513856903226,1.23657879527957,1.02309579774593,1.14334755992979,0.850194579915226,1.34480692648475,1.02999448733771,0.818501379404977,1.25839065547633
"Cxcl10",0.225313328011564,0.174220105864113,1.29326823040334,1.30470364582989,0.718760110080586,1.81521432190166,0.677198487119668,0.223418199912144,3.03108022258691,0.588274674021534,0.316316980773567,1.85976317990543
"Zc3h12a",0.34228568433871,0.593015494579345,0.577195178654666,0.493190735887121,1.09458760962076,0.450572189518934,0.393621549688139,0.500631849684309,0.786249516358879,0.364257833901149,0.631735006094131,0.576599096753035
"Rnd1",0.491753046642216,0.436382130084025,1.12688630615449,0.685344628298347,0.749442759820941,0.914472278659536,0.434624149955152,0.233628150085598,1.8603244078075,0.563455779192264,0.588043194293022,0.958187739711335
"Stx11",0.755311132968257,0.637931605017967,1.18400017655025,1.36588388402926,1.09504805294241,1.24732780480191,0.825941750424315,0.465138931942392,1.77568828086531,0.743705347774636,0.57419507126857,1.29521374353069
"Bcl3",0.509788587445361,0.506662306328768,1.00617034477904,0.741075900010546,0.928548701458941,0.798101272282394,0.636692457138048,0.586539246888026,1.08550699806725,0.7654890099176,0.768887449561979,0.995580055772383
"Cgn",0.532979572523032,0.768128373831381,0.693867836003193,1.13716052318974,0.976398191727035,1.1646483297745,0.804288252286128,0.590689961134302,1.36160812813147,0.763885177064232,0.696893500873406,1.09612900121305
"Pdgfb",0.396887746109662,0.30495862353366,1.30144785384584,1.02778103436277,1.00056706140029,1.02719854971479,0.338180870392306,0.148924375905566,2.27082281416944,0.930451569154595,0.696720207887154,1.33547377931845
"ENSMUSG00000073234",0.816610045773821,0.738141923341025,1.10630492585712,1.41381111109567,1.04145498794461,1.35753453338,1.03325832952048,0.573541225667497,1.80154151659798,0.958945577852145,0.665005940133016,1.4420105445379
"Csf1",0.601945657537749,0.569721335948263,1.05656154957906,0.988066878568031,0.98992417765513,0.998123796620972,0.834195620366189,0.60410407920112,1.38088062816816,0.775749525074593,0.653384648629086,1.18727846866658
"Plekhh1",0.729844851040697,0.65731356315064,1.11034503463218,1.11707576794542,0.931774068011876,1.19886977572677,0.999197127308784,0.63107356292099,1.58332908557268,0.795698944885601,0.657473087160722,1.21023804688615
"Rrad",0.690524468883321,0.549811038376478,1.25593053010058,1.1365218530621,0.948229422086856,1.19857265192304,0.730452005901357,0.531426033233668,1.3745130276299,0.91545798323706,0.743379028762,1.23148212125601
"Dot1l",0.986384448597106,0.900235047957885,1.09569656373038,1.04140732995341,1.03030736579348,1.01077344929139,1.09969131415721,0.945332269810269,1.16328549154248,0.9769611652823,0.852571176833818,1.14589982845823
"Ccdc88c",0.895893823269806,0.75002889098625,1.19447908478799,1.04625895545664,1.02331006387685,1.02242613689623,0.755555296679429,0.651924796343982,1.15896082019983,1.06133989369354,0.979373483469916,1.08369269906432
"Errfi1",0.92886521841757,0.80039315029114,1.16051120387487,1.06075803101449,1.04454655354424,1.0155201100566,0.951464805596252,0.778706010593384,1.22185368117452,0.925706277890457,0.78337396912762,1.18169139436857
"Sik1",0.712685960358657,0.626976468394868,1.13670288485183,1.12192565383031,1.05045727679488,1.06803549141331,0.977651860777933,0.84673168276225,1.15461825827586,0.997697783353157,0.863815375720585,1.15498960934898
"Kcnk10",0.663549475413237,0.847174700511886,0.783249871617156,0.887809729951177,0.945034534244977,0.93944686440531,0.683594538817273,0.638172585496075,1.07117503063202,0.750248997605278,1.0408430280589,0.720808976358752
"Ccl1",0.300306119147666,0.22990131473802,1.30623924221519,1.25646241758157,0.664746692036398,1.89013714943432,0.578539665933435,0.1242611768984,4.65583604126387,0.796605491210692,0.544423207408923,1.46321001818049
"Zbtb46",0.878288611498139,0.764200862533766,1.14929026458581,1.40790718124063,1.05269609867802,1.33742984609583,0.755739408535178,0.676010726313853,1.11793996621336,1.10214083687835,0.585863498657556,1.88122461871031
"Ccl2",0.360065946215912,0.285878054023503,1.25950887501952,0.859455140916735,0.947965527160579,0.906631218427364,0.407851755718043,0.222707030833931,1.83133758368936,0.55886479054909,0.513514165643623,1.08831426266231
"Micall2",0.665598178897881,0.665160902501812,1.00065739942685,0.910471539180808,1.07508786980082,0.846881045499554,0.702592331785712,0.652062494904527,1.07749232209496,0.865707546768589,0.87169589095203,0.993130236994807
"Slco5a1",1.1481111793782,0.981427555653069,1.16983792921344,1.31075026231252,1.09843710830321,1.19328658182104,1.30888663741649,0.846948065323759,1.54541546407117,0.94909194622646,0.774781044870177,1.22498085428186
"Wnt11",0.713682362858001,0.703597959865651,1.01433262113818,1.24101730532961,1.03727780882311,1.1964174831212,0.753291073984734,0.596263379184544,1.26335290792962,1.13428204818319,0.980581261226973,1.15674456879167
"Tjp2",0.783126432630928,0.678249529820608,1.15462878807754,1.14089504036351,0.934393434920562,1.22100070240809,0.916286891628976,0.739241783403943,1.23949553745434,0.984215647463976,0.703958781864745,1.39811544769261
"Ccl7",0.435943764969372,0.382547946416624,1.13957941495416,0.808614173919301,0.883787180137146,0.914942185282457,0.5271575038028,0.369388141136275,1.4271099829605,0.480113565614814,0.481770238753068,0.996561279620464
"Birc3",0.57746548489851,0.481879881825453,1.19835981263829,1.11220383832166,1.00110483956126,1.11097638765695,0.795476657959247,0.552791363135911,1.43901788451725,0.649028143951752,0.47733871689146,1.35968049727534
"Angptl4",0.665548688675689,0.624244841140128,1.06616610152536,0.870869227779932,0.973185650904218,0.894864435137098,0.641920209814387,0.491174404629825,1.30690891822462,0.554556896009141,0.818678559956235,0.6773805045521
"Bahcc1",0.902351818520718,0.824607092231101,1.09428093333428,0.988181504597973,1.04678080237069,0.944019514266976,0.904987454089332,0.801542767672328,1.12905697685653,0.939937714068219,0.843610829385248,1.11418403051223
"Bdkrb2",0.455868776354069,0.50618110103256,0.900604102808543,0.982206385951605,0.947719821129406,1.036388987603,0.486379233560189,0.424373345898589,1.14611164499576,0.779010643988726,0.550112121776181,1.41609430723593
"Icam1",0.392344198857866,0.287327593929802,1.36549432475922,0.932341159791188,0.677673181768082,1.37579763354168,0.709302892419066,0.321042893108122,2.20937110786684,0.614191347902935,0.396397152749435,1.54943430759496
"Nfkb1",0.703678657790366,0.67283949929445,1.04583434612304,0.894983336036114,1.02460633768387,0.87348994742628,0.751179713670084,0.597651192562834,1.25688649670202,0.719634284505496,0.682760738579846,1.05400654115283
"Nfkb2",0.594385558067602,0.486270514148295,1.22233518334681,1.01424541116774,0.962665033692091,1.05358081541388,0.722309573450278,0.562209246303343,1.28477000013719,0.739816879435636,0.610517684528817,1.2117861581792
"Nfkbie",0.493409209974053,0.318312088915386,1.5500800225819,1.12067279679244,0.850598090197144,1.3175115365386,0.68763302161738,0.339461372406541,2.025659110321,0.792867259111938,0.474878032337324,1.66962294551611
"Rab11fip1",0.398309321638752,0.368431626228832,1.08109427444039,0.817458797959648,0.789219036967579,1.03578190549049,0.647018972979164,0.571664498449489,1.13181590729188,0.354215494991485,0.281899269267638,1.25653215033767
"Relb",0.657924060824679,0.524526812628002,1.25431921683531,1.02362971436062,0.946991259609261,1.08092836546663,0.800299100685423,0.566240605088025,1.41335519476038,0.858080906430233,0.718128952806161,1.1948841542695
"Rhof",0.634365709947681,0.556125419040819,1.14068821209756,0.988271155489306,0.759207282028393,1.30171453683758,0.750899119920506,0.618950006089605,1.21318218358947,0.547441827283998,0.403260341524357,1.35753946250857
"Ripk2",0.440359577917065,0.417975435489231,1.05355372715058,0.842632656310241,0.896904169609975,0.939490176165271,0.687597749462255,0.408895513669023,1.68159768565919,0.736403336923628,0.64040485039902,1.14990280986285
"Trim47",0.685770953670388,0.586144962648817,1.1699681774477,0.995761271483055,0.963027896523274,1.03399005893594,0.816536703234406,0.607035396815398,1.34512205963291,0.835158721511572,0.720219762347782,1.15958873273501
"Vcam1",0.718540888022155,0.638067725931014,1.12612009481238,1.12399403324732,0.894212817835802,1.25696479722539,0.66172591525909,0.386553944828178,1.71185917027241,0.988580998261834,0.649866011218498,1.52120741998531
"Glrx",0.643290272909628,0.601494653770478,1.06948626870938,0.876554951233106,0.939766223107446,0.932737237921444,0.577217940165917,0.497980708767931,1.15911707020545,0.735166268351136,0.749825758860898,0.980449470644977
"Slco2a1",0.672408076459983,0.54659532076209,1.23017532517929,1.00628524292433,0.908928102695209,1.10711203662911,0.812396828098104,0.770379223973666,1.05454145545061,0.833180311979325,0.760803959432189,1.0951314088864
"Ngef",1.16288137383907,0.926292319325146,1.25541510987189,0.941863216948789,1.08441873548191,0.868541999627317,0.85687747927202,0.822517162751174,1.04177458912336,1.07004263925519,1.05268846830663,1.01648557144022
"Rffl",0.694971060911279,0.619800621714956,1.12128164535933,0.757958473290111,0.826344558092644,0.917242651224834,0.715367397327065,0.558962628364271,1.27981256890195,0.600636065890106,0.57450656744181,1.04548163577076
"Gbp2",0.43920268882504,0.321461543652777,1.36626821309438,1.1516126240451,0.774047954593192,1.48777942918322,0.686024730299494,0.24835589952548,2.76226468390823,0.716868371797877,0.438047101273251,1.63650979475538
"Il34",0.591247123642426,0.444832469001301,1.32914561063818,0.898166814530404,0.797189420552752,1.12666675118147,0.680339218616933,0.597088681514071,1.13942742456909,0.835890577167998,0.739898178489801,1.12973730909046
"Gjb2",0.925456615089222,0.750878172857919,1.2324990238654,1.10888883064057,0.769172507623287,1.44166467164433,1.35305021757238,1.31831578439009,1.02634758196296,1.0524631687952,0.773672539780611,1.36034706504336
"Slc7a2",0.571435680488538,0.537388876505041,1.06335598943715,0.876930433997282,0.760487854970771,1.15311563263688,0.577091228761994,0.410590624107468,1.40551487267022,0.554491155678586,0.509789422224597,1.08768666336567
"Sod2",0.425295785055989,0.36640635325186,1.16072164492096,0.807621802181709,0.760056834092204,1.06258080442934,0.552175982125477,0.494783031210389,1.11599619892923,0.43907612959792,0.374609942752971,1.17208883024085
"Tnip1",0.533482073970649,0.437991682837152,1.21801873157715,0.909726150328538,0.807011531613689,1.12727775836048,0.597880470109552,0.525813976211516,1.13705701475886,0.673564368239122,0.48122503334112,1.3996868857021
"Mt2",0.637200031737136,0.566668069580672,1.12446786036252,0.823442917627852,0.900905661775136,0.914016808380745,0.64831305221657,0.597292517313523,1.08541967867357,0.779286391613743,0.855954559872201,0.910429628098593
"Ch25h",0.424568318882232,0.368647961936342,1.15169040038134,0.676910492178241,0.794447994997519,0.852051356968123,0.42192360162812,0.343320621680265,1.22894919496289,0.443136431022491,0.412786945594898,1.07352336538612
"Mnda",0.681870969354271,0.667776414341644,1.02110669785563,0.750144787829341,0.676681518038445,1.1085640258121,0.648945221770065,0.704843750426275,0.920693730174378,0.49789620611539,0.405957608981556,1.22647339303353
"Ikbke",0.567193319122228,0.511552772324987,1.10876795084964,0.70031475609124,0.653484741699108,1.07166198597135,0.596731811375932,0.506280128761465,1.1786593576875,0.589290545799652,0.474522890190619,1.24185905038834
"Adarb1",0.856633174614447,0.862676959829037,0.992994150190602,0.873371172140818,1.00905087966769,0.865537298206852,0.860471405645654,0.765304236115859,1.12435207468966,0.761295318807527,0.845355879631928,0.900561925634206
"Ifi203,Gm16340,LOC102641031",0.490606469729927,0.373946415822756,1.31196997476362,0.882970231426116,0.666969512236816,1.32385396217722,0.377715364584793,0.210460838846495,1.79470616317504,0.403241120907214,0.337853249657847,1.19353926983265
"Cx3cl1",0.477285585423267,0.426755616619889,1.11840492974316,0.754808319749046,0.774289904873599,0.974839417378516,0.610401190635207,0.342648205260059,1.78142240719437,0.812916018731866,0.667799340088162,1.21730581318716
"Gch1",0.37442364973137,0.300824426932285,1.24465839941798,0.738274369945032,0.720530090932341,1.02462670086371,0.446870091840142,0.264450942754762,1.68980336082426,0.552344347571299,0.460442172331943,1.19959547748181
"ENSMUSG00000041481",0.559205166474309,0.473098195023457,1.18200655245912,0.835902348094616,1.06072217866629,0.78805022173256,0.568137191208682,0.51797441425415,1.09684412120387,0.612126855693705,0.848983744896641,0.721011278924107
"Atp2b4",0.846271585409447,0.852002055522362,0.993274112338378,0.838375526124113,1.02830649448621,0.815297317112643,0.862881233567547,0.81884422455175,1.0537794707411,0.779224820476882,0.800517907987575,0.973400860495149
"B4galt5",0.666550087056093,0.637486292282999,1.04559124662745,0.972509339936061,1.03701725216823,0.937794755007891,0.879722619225605,0.806310757362908,1.09104661099003,0.729992021586141,0.793596308466262,0.919853096339315
"Cebpb",0.601428528468955,0.596385301547526,1.00845632330029,0.761904434209943,0.965015999100677,0.78952518395548,0.757149479696497,0.652920992876897,1.15963414862853,0.704284459550469,0.695294081977377,1.01293032373801
"Gda",1.03315175794621,1.04669902562689,0.98705715076732,1.06992139183909,1.06471727855325,1.00488778889069,1.11810157744208,1.19857710059948,0.932857449790131,0.758026665765327,0.829009812369643,0.914375987418752
"Il1r1",0.801779398980298,0.824536433092446,0.972400207924352,1.03056532541933,1.03931105500947,0.99158507017896,0.814300148214282,0.850920982944439,0.956963295694697,0.808210629238565,0.781889885313216,1.03366298045256
"Jak2",0.719425641170322,0.703041492186735,1.02330466859449,0.926292046362644,0.974249556068622,0.950774922701016,0.698367320630344,0.634532327775851,1.10060164007442,0.66333653295508,0.580986627556776,1.14174148163205
"Nxph3",1.09180209563458,0.986033019826702,1.10726727572112,0.898240235341943,0.87549796910078,1.02597637806576,1.21480708704879,0.915994085023747,1.32621717422695,0.923901154699613,0.92787083393239,0.995721732931347
"Osmr",0.862111453140309,0.880642582753905,0.97895726373389,0.822003888169319,0.982543954736995,0.836607750937057,0.842292008790428,0.92022851452765,0.915307443198251,0.772025658180895,0.830895668382533,0.929148733779973
"Rab20",0.548334180685574,0.438117066742872,1.25157000790245,1.06567249232468,0.778892746494896,1.36818900563694,0.750052057892231,0.543724817264334,1.37946997097907,0.692572073290859,0.554574084559399,1.24883598526083
"Sdc4",0.742804727630231,0.667536568387341,1.11275511006794,0.875635137084407,0.977896186800665,0.895427499261633,0.876328114013166,0.641317884404046,1.36644889426015,0.594941542750351,0.512014862730835,1.16196147037066
"St3gal1",0.699727831130993,0.593894237773273,1.1782027617485,0.984137776989777,0.857960715653078,1.14706624561552,0.865973068312206,0.778434873174204,1.11245410265479,0.716642814138366,0.542932025141034,1.31994942451996
"Ifnb1",0.109381647816227,0.103209416547705,1.05980298576409,0.310634996073051,0.291855782676326,1.06434415389861,0.0892036320102356,0.0892036320102356,1,0.0763341789574351,0.06948566458595,1.09856010462437
"Csf3",0.279503016757225,0.347810402969542,0.803607409010424,0.142687471158056,0.492324798564287,0.289823855256041,0.306938103387889,0.334747694534396,0.916923726135926,0.240927515629536,0.585544346907428,0.411459041321128
"Cxcl3",0.160392025934903,0.157952978458819,1.01544160483634,0.286038743620643,0.308510374744995,0.927160857579178,0.118932361648262,0.105551650605671,1.12676932066728,0.0560661578178059,0.0337422843250611,1.66159935343098
"Ccl3",0.144241816250254,0.0996900191513685,1.44690328558608,0.187130146695932,0.153014524621548,1.22295675628678,0.164485273820367,0.159563085205911,1.03084791578268,0.121630379692997,0.104321130214414,1.16592275642535
"Il1a",0.042315069782036,0.0274986370980499,1.53880607359398,0.0582259011681298,0.0536302844194931,1.08569070252714,0.0222537699496873,0.0104032088300167,2.13912556340097,0.0287071597786862,0.0116524746996377,2.46361056502261
"Nfkbia",0.634994202176163,0.418681509578729,1.51665212732964,0.75346110040468,0.752611217261881,1.00112924591516,0.728722718874992,0.281819049611746,2.58578233046678,0.340913590301424,0.445133320056278,0.765868504874725
"Slfn2",0.393226284571054,0.23335275702401,1.68511522891754,0.862124593808908,0.527161959037398,1.63540744742499,0.531011918161814,0.292641056778596,1.81455030270603,0.433029623279052,0.241211466379808,1.79522818619746
