"","X0.ifnr.l.1","X0.5.ifnr.l.1","X1.ifnr.l.1","X2.ifnr.l.1","X3.ifnr.l.1","X5.ifnr.l.1","X8.ifnr.l.1","X0.ifnr.t.1","X0.5.ifnr.t.1","X1.ifnr.t.1","X2.ifnr.t.1","X3.ifnr.t.1","X5.ifnr.t.1","X8.ifnr.t.1","X0.ifnr.1","X0.5.ifnr.1","X1.ifnr.1","X2.ifnr.1","X3.ifnr.1","X5.ifnr.1","X8.ifnr.1","X0.ifnrikba.l.1","X0.5.ifnrikba.l.1","X1.ifnrikba.l.1","X2.ifnrikba.l.1","X3.ifnrikba.l.1","X5.ifnrikba.l.1","X8.ifnrikba.l.1","X0.ifnrikba.t.1","X0.5.ifnrikba.t.1","X1.ifnrikba.t.1","X2.ifnrikba.t.1","X3.ifnrikba.t.1","X5.ifnrikba.t.1","X8.ifnrikba.t.1","X0.ifnrikba.1","X0.5.ifnrikba.1","X1.ifnrikba.1","X2.ifnrikba.1","X3.ifnrikba.1","X5.ifnrikba.1","X8.ifnrikba.1","X0.ifnr.l.2","X0.5.ifnr.l.2","X1.ifnr.l.2","X2.ifnr.l.2","X3.ifnr.l.2","X5.ifnr.l.2","X8.ifnr.l.2","X0.ifnr.t.2","X0.5.ifnr.t.2","X1.ifnr.t.2","X2.ifnr.t.2","X3.ifnr.t.2","X5.ifnr.t.2","X8.ifnr.t.2","X0.ifnr.2","X0.5.ifnr.2","X1.ifnr.2","X2.ifnr.2","X3.ifnr.2","X5.ifnr.2","X8.ifnr.2","X0.ifnrikba.l.2","X0.5.ifnrikba.l.2","X1.ifnrikba.l.2","X2.ifnrikba.l.2","X3.ifnrikba.l.2","X5.ifnrikba.l.2","X8.ifnrikba.l.2","X0.ifnrikba.t.2","X0.5.ifnrikba.t.2","X1.ifnrikba.t.2","X2.ifnrikba.t.2","X3.ifnrikba.t.2","X5.ifnrikba.t.2","X8.ifnrikba.t.2","X0.ifnrikba.2","X0.5.ifnrikba.2","X1.ifnrikba.2","X2.ifnrikba.2","X3.ifnrikba.2","X5.ifnrikba.2","X8.ifnrikba.2"
"Nfil3",8.12001390411592,18.8208146064737,31.6947135629196,31.3939232753071,28.7221385775801,18.9150787011779,21.0893311428331,8.12001390411592,23.6178312728189,41.7444017537736,36.1726069257569,19.3426232581821,16.1912446095849,17.0983680966611,8.12001390411592,22.3756375278043,39.6839138581372,32.9215048993049,23.5495984410265,13.9794862361619,17.0282224460904,11.7887606951436,18.2380113470626,26.6377098670124,27.7612010148548,16.0198460894764,18.4919802023981,19.9373127693053,11.7887606951436,17.059593242506,34.9883373427512,26.0579048494085,13.0519873142008,16.2143900294246,19.3041656167042,11.7887606951436,19.8228279449253,31.0384484201094,26.5430742372474,15.9683726432622,18.5371498149223,19.2473837378358,6.56710531985914,12.5939534026718,25.0227715734325,22.2626286658003,20.257181410703,8.88583118239552,10.1300416437508,6.56710531985914,12.6336463555898,26.7832191513477,28.4372777577175,17.8114959750741,7.71821035620167,9.80993755041681,6.56710531985914,9.29557351921184,29.862748129227,28.524313385092,19.4538775807461,8.67668626020266,9.74051296790194,9.36176097198488,12.9625864716916,25.5419210959501,25.7060374717492,22.5423449713155,15.1558593341432,17.1483208521065,9.36176097198488,15.6869681703357,26.2985519422962,26.0205435845576,17.4801177483857,11.786017711842,10.3177647538444,9.36176097198488,15.6794778958585,26.6841887205051,22.5944367392048,20.211111184911,9.54275873188017,10.9715487918304
"Fas",7.74748165125216,9.9359441363875,11.5048949449018,44.1326262160732,68.0131901924657,67.1007440345454,35.0455985254494,7.74748165125216,10.6344283261307,13.2604024280329,74.1295902698189,51.9741048627631,21.5825151557931,14.4295598864321,7.74748165125216,12.7932737450225,13.0814835485003,64.8265174004118,42.6911368906988,15.413395315325,11.3109947792481,29.6307938939995,29.3496601720422,32.9619851380089,47.6991987738471,73.2423409441862,66.5611776417753,24.0133846198965,29.6307938939995,31.2141172402206,38.2091194029657,78.9482434502145,82.8379287085381,40.1735653099828,22.4223078302561,29.6307938939995,32.4748445927172,33.4720369268685,69.3732351853801,73.4613804833998,43.7513350412842,27.3820308435798,17.7027377156054,20.4518336882508,25.8925137031393,44.2729527079312,54.9946631814298,39.6403853162104,23.455188373382,17.7027377156054,19.2313358944946,38.2391430556433,57.8467111957393,42.7418592602851,18.7300088363878,12.3585677324378,17.7027377156054,20.5251882996519,24.0865768103702,41.6682778031388,29.6386481712185,13.7066286381426,13.0419933118082,11.4007648039914,10.6488873977432,13.392839114565,65.3242890437693,124.240310971216,117.073156975421,68.1914266651166,11.4007648039914,8.1744835397866,17.7413416974144,98.2874762779543,121.554968753167,36.4621779553699,11.6067692344746,11.4007648039914,9.67071959619932,19.4889228161033,71.5319042987404,99.4642229363889,39.8124563210887,15.849036592954
"Tnfrsf11b",15.0244233006056,12.4903260533465,17.3488595759079,45.1408451423998,68.9305573925264,36.2169226697587,23.2771792441469,15.0244233006056,15.4897613603122,19.8997222711848,55.3437957322586,69.1928201056873,43.0928716652687,23.5822341447989,15.0244233006056,20.2886102810461,20.0764372175647,49.63899293981,61.6012216960052,31.6242609948007,22.3261079210457,22.476178620696,28.4879215281152,32.2474579892035,65.7170168248232,74.0706188078887,46.4069802897541,24.6103508978799,22.476178620696,30.0077519413262,26.5293251797367,66.6138529787863,82.3559545231299,40.0610666817856,25.0158086667993,22.476178620696,26.9780612625485,37.594354135169,70.1604341255629,71.1196117069717,37.7848558057033,23.781947854211,5.51251824264269,8.92485444412049,13.2706509536869,17.168218091909,19.0885567257723,15.5639333734337,11.6953793044297,5.51251824264269,8.0030672429498,11.3712342190155,16.0925091456242,18.2319503893806,15.0876660297875,9.19498908204997,5.51251824264269,7.98236678537955,11.61406895074,11.7806635489068,14.1830193095165,11.314201976055,11.030745847668,3.39667481645104,3.05519301040263,4.48408809569134,19.5815735263269,23.1476205061867,14.1233241484193,7.2974891263651,3.39667481645104,3.37636335646558,5.31449413950565,16.9810944292955,20.6152726164861,13.5200553913914,5.62093463913258,3.39667481645104,3.50632207295948,5.78245402371429,16.4695266188014,17.0839567194874,10.6526383668127,6.21657265646713
"Arid5a",0.756555960912183,0.947370752157585,1.48703745105677,3.33012855437636,3.09354668131355,1.99680723640451,1.19972412522377,0.756555960912183,1.1986281295777,2.83624314416366,2.73521964797754,1.42756514442676,0.910863300747334,0.760022634686346,0.756555960912183,1.09503909591876,2.31268609623753,2.72920848932907,1.49991237966576,0.834929735179955,0.701535338389757,0.425685719093429,0.575092347711678,1.18019144218627,1.74076219165343,1.90513758131982,1.74505924255522,0.554020816233375,0.425685719093429,0.547692353825877,1.37888091516607,2.59765049653505,1.79900714841395,1.13765158157106,0.616102891215696,0.425685719093429,0.650403359711222,1.88834751603535,2.47140722108227,1.82015338375445,1.2529749693769,0.482543932555476,0.399276483309177,0.602228779582383,1.80379090275174,3.77595322041015,2.28102736760033,1.17524261879026,0.645083720940626,0.399276483309177,0.970511989139669,2.43534994243473,2.98016768961764,1.71306267615421,0.826675917631621,0.615822466616203,0.399276483309177,0.709293099512537,1.92722845821506,2.79760774622928,1.53436613411549,0.762454766986031,0.522360179178253,0.859356410583598,0.722430890182613,2.05308182787175,4.40038869196085,4.52098122686088,2.86301461419349,1.51610602669135,0.859356410583598,1.21698305986202,3.03397715260197,4.05847566603701,3.05750052478578,1.63559249080951,0.78418318584878,0.859356410583598,0.911430594463868,2.69819581882557,3.23701370643617,2.83732881066306,1.28074891551603,0.833589919173707
"Trib1",2.10302605117959,5.73421787482117,9.5008392030124,10.2985294871638,12.9211423578058,6.56800920981362,5.23627837057163,2.10302605117959,7.24987686715765,8.26160219676383,12.8309523574365,8.69301716497633,5.39251152195242,3.24345798546917,2.10302605117959,6.02024026907863,8.68860766317494,12.7264011653071,9.96672218145649,4.32063326471601,3.28038060408947,3.26990366452636,4.74422881316034,8.11043361594086,8.89613259859807,8.59038621534572,11.2993488001815,4.35379055360904,3.26990366452636,5.13518731934198,6.68515823255505,7.81097744409947,8.78269875240765,8.73701221576438,4.30264552473167,3.26990366452636,4.93915021422174,6.92701781970132,8.00947562314662,10.5453241526583,10.1420582518655,4.41875646212161,3.92105468771416,8.18015341570169,10.7754998502082,28.3618898893109,16.0407069424673,8.59405332465553,4.0829370912016,3.92105468771416,6.84704591841348,10.0185050632665,36.8979095501359,15.6629003937685,6.28899406635551,4.32367564398953,3.92105468771416,7.98549078446241,11.4022673249827,38.7634491465665,14.6370302451815,6.48984858507736,3.63128523663985,3.22243864735247,5.101444869976,9.99269860399569,11.455697386244,9.56867285659715,9.71904267472934,6.35047596260091,3.22243864735247,6.61655507698798,8.81451266657299,11.4911346646396,9.27369993732132,6.44451834932418,3.48199419572385,3.22243864735247,4.75891385472505,7.24028782373802,13.4160716694817,13.3371591042417,6.06134906712897,3.54351114022705
"Rasgef1a",0.639402213666093,0.631438024489842,0.386335007159784,1.11190489449108,0.415390110253202,0.455047934846098,0.164007103991197,0.639402213666093,0.343007180237358,0.418290506779429,1.08154095816095,0.515331876076161,0.260377988195943,0.332852896115504,0.639402213666093,0.433123065662097,0.554519396467984,0.797980364637205,0.335481416358718,0.352820526783594,0.325941787976482,0.324950422429214,0.178134508485819,0.323590980895506,0.761804499868806,0.500429453082901,0.472109631176207,0.23107340613131,0.324950422429214,0.399243912152868,0.277298928195666,1.92411762612665,1.47587785411007,0.508708335777185,0.238099115865074,0.324950422429214,0.271387761845439,0.35227912166354,1.04718442577194,0.51947657631519,0.170998617456076,0.373521429517896,0.437343392911442,0.55105516857705,0.368560272985719,1.3851265888198,0.700549438004316,0.545483199883911,0.354024590849572,0.437343392911442,0.386518946256427,0.656422792116136,2.18084939383898,0.718300522304584,0.51608838660997,0.373701660537585,0.437343392911442,0.270134688135216,0.516047423165721,0.973922270771784,0.397131151893866,0.758501533955694,0.351405076303422,0.72460787917287,0.749529924027654,1.02554834061344,1.97083315671414,1.45714811000066,0.757160273824043,0.566309220814749,0.72460787917287,0.498555452507461,0.86168426821884,3.06134917719242,1.93858747939659,0.401559194300652,0.527721739275233,0.72460787917287,0.660752576240533,0.640603575979868,1.6893411683833,0.654575636973394,0.560336968907858,0.716213266396903
"Klf10",7.24222505421782,7.76439544543792,6.31845553707697,65.6595824432131,28.9904363805656,20.1121429509013,12.1252740488222,7.24222505421782,10.9637145565434,22.7504180248097,36.8708534901573,17.7114368691298,10.2383659286121,8.66594628503524,7.24222505421782,8.50531373550052,17.4689492928531,36.7623947424509,15.6986453445733,8.93156348483958,8.76087143308801,6.92434925126684,8.3541914855393,8.1761391358519,77.9590224721902,42.6685717738481,29.0157609944004,11.2561256977233,6.92434925126684,9.51941776422576,18.2211428014774,92.3382544566376,40.2014750730314,18.5663082833413,10.4484427561393,6.92434925126684,8.81213249798731,18.5004398454652,85.7959385958717,37.713436372795,21.7028669140318,12.5195344443866,14.0497646758065,11.3290804409649,12.4329985310617,67.836375901418,39.4947092964116,27.3871829334681,17.8502281631748,14.0497646758065,15.6954588424125,31.9487030430402,50.2605674955597,31.5997968981037,17.0496685111922,16.7784004251984,14.0497646758065,14.7738074695418,14.3443561315252,52.6517203193503,28.9597669338825,16.4251380664204,14.9108573653131,14.1402045479234,15.7512681826463,30.8708200069228,74.2363524309273,43.4957292649195,24.1985537231708,14.3325666571828,14.1402045479234,25.593555602234,70.1030640120739,74.1898067790521,30.9311463092931,12.7989287703642,11.5060353550311,14.1402045479234,16.7383646876602,50.6561541636454,51.3421469169169,33.2129534432428,12.3876519889743,13.0653601055088
"Irf1",9.75381330233165,8.36817899995855,14.195231785787,148.361284854972,52.5137811275197,59.3797713735409,26.3092027028977,9.75381330233165,25.413578722359,87.1501006286526,41.4266700923932,13.1892461900892,12.2882002762736,9.92035280519406,9.75381330233165,13.8250918773685,67.3065480820263,32.0868853105492,6.10216780768843,10.1369388611758,10.2628095050569,10.253476901648,7.78534582278622,6.94029456493022,47.7946536827946,50.5701414114157,14.9953223504764,11.2876250367318,10.253476901648,9.79142047690215,31.7386870600191,93.3799973448286,37.4200933120108,6.15338358797658,9.98591467356772,10.253476901648,7.1456921010426,21.8724821516107,60.8341337441535,17.0909364619361,5.3015948115682,11.0455151889219,6.18093855508438,7.94169310374397,18.8132222571781,66.6181404296235,23.7542369744777,15.4033928550181,8.91864939197021,6.18093855508438,26.6299143884944,98.4723811327756,30.2907079478308,7.26103017112499,4.81660285832678,5.19849492290487,6.18093855508438,7.3239035687182,29.8132680411344,17.203387217166,2.07946204638206,4.32960806206085,5.90760310728535,10.0112609424891,11.9499150293216,67.7859852989287,197.677716945987,123.516583897782,68.7137682909663,30.1597159192368,10.0112609424891,46.3381101618642,200.27753325601,173.117817041083,53.3124863985955,5.75465389073008,10.6186338465795,10.0112609424891,22.9711219286204,125.754450281262,96.0782782181951,32.2721570382905,7.96168355452395,10.463736399897
"Tnfaip3",0.93581416423297,2.64453474423665,21.636449955099,62.0022506871131,41.1117564222502,23.4263906506785,5.20750766442585,0.93581416423297,12.2937313781563,75.3956722538732,7.85373355704391,4.35721868877626,1.92882165732088,0.958979352743513,0.93581416423297,4.43162937249214,52.7664752817064,6.74647003811059,1.88600182352146,1.1262034272814,0.974428586240963,2.663651619932,4.49397171014322,9.52836866906678,77.9689829144213,111.802515450912,52.0882146842807,7.2607296385471,2.663651619932,9.16878231672945,43.0928900026711,115.218584757896,101.451185809368,21.6280154742136,3.8746882928174,2.663651619932,5.10887182867959,37.7490588209211,106.551669658368,58.1523983787774,26.5014788763268,5.33059773498755,0.898580282385653,6.96689924895589,25.7530904146837,64.1419971092683,37.6436869252995,25.4386166061643,5.25373942500196,0.898580282385653,19.0498663968778,97.6837453926135,15.0800386977947,7.35976957079315,2.82045592842129,1.71722661440445,0.898580282385653,3.06471041294425,26.2129368819595,5.10198307457509,1.95715207778159,1.42403434747275,1.2810713474791,1.89138234196244,10.6831340283084,66.0257395884247,127.362178432374,82.6934552796401,47.3821543131031,11.138281067928,1.89138234196244,26.1181403219193,93.3933587166898,71.9611122911713,27.984498456343,1.99249595142898,1.67052829723231,1.89138234196244,8.98215291319112,70.2879579942716,42.2505639591303,18.0101532222826,2.55566521374965,1.99473382022392
"Nr4a3",0.193881080740443,0.286857996972272,0.932184689806691,4.46940387382325,1.97952900305715,0.313591738130719,0.230552208767099,0.193881080740443,0.276325548630042,2.24793690384396,3.69832025959234,1.10860564556566,0.424954737102644,0.246748129997962,0.193881080740443,0.302300174024467,1.67528878259745,4.10926052470843,0.925198073481087,0.445905639657666,0.202837299968738,0.30714327620089,0.336630283768219,1.30889087386116,3.1315396890778,2.61989425516901,0.525967102511707,0.370151301702308,0.30714327620089,0.40206698900562,1.47386421925007,4.35062889520386,1.97562410366731,0.303834388669283,0.256203583873144,0.30714327620089,0.351728662799115,1.81538944748803,4.90821244690346,1.77438153719991,0.564222724180965,0.387520047692611,0.132952627003353,0.395421773503547,2.48230011280122,28.3576905657546,18.2541499867664,1.73933904092668,0.622905575728948,0.132952627003353,0.298613194753689,4.95307876101844,31.125609268838,15.7416916180285,1.61412598137498,0.414255939806267,0.132952627003353,0.437233445319468,3.33831479468375,25.9009295795323,15.13628478878,1.53611793378791,0.656603009499576,0.814144076251525,0.705608263312996,3.57640417321383,16.6586567670759,8.38640231494414,1.04213058779429,0.427093514415223,0.814144076251525,1.13929820627189,5.26421857431603,16.1185395201845,4.30636198995981,0.779620444663016,0.46227058930236,0.814144076251525,0.977894281586668,4.83325533257409,13.4952352032333,4.70299242706408,0.897792830078858,0.655314360347106
"Rel",1.91959406098774,2.11902401102749,3.06780449460046,14.7703447811165,7.10851085750432,3.44064620077085,2.12886815104195,1.91959406098774,2.27364668065382,4.40350002862695,6.15740060774699,2.17588144853629,1.92627462963,1.8594324418439,1.91959406098774,2.0033009599554,3.40182689967866,7.59533287476222,1.75233289318645,1.5962379335319,2.12981536362703,1.65236581342959,2.04739285435427,2.68176452617502,6.62561047059742,5.92927564640794,2.7018158241866,1.79370643527109,1.65236581342959,2.35140691356889,2.08675638389927,7.97742321462807,4.47270860198851,2.25814298000557,1.47790062942018,1.65236581342959,1.96152441676113,3.39102493216023,9.81097767571473,4.72501210538337,2.55851674581927,1.60793646694176,2.91010378029609,3.25126927067452,4.79863668803546,13.1620843035087,5.67903960988518,3.28596263693279,2.52181935450607,2.91010378029609,2.74498521173745,7.57625728824098,6.67505645475301,2.14086823426031,2.07090922080263,2.15140346407487,2.91010378029609,3.17637317862645,4.71699832730575,6.50524082898206,2.05754142411288,1.98843169703267,2.09358246283185,2.1209788861167,2.73445716811782,6.53933498034697,16.2040114168661,9.66326762747343,5.4612722337678,2.74053496372949,2.1209788861167,2.83778695972731,9.35192852322466,7.82666427979782,4.31884798202023,1.56085771560955,1.83766151531723,2.1209788861167,2.7476579291065,6.52148741587106,7.03823985185264,3.29714418509092,2.34457255035647,2.01663902532456
"Klf5",0.762438089811025,1.06678282098714,1.13508074300942,9.68599588710382,4.85126528750449,1.74973961037956,1.00773476242151,0.762438089811025,0.735334796674407,0.884201303497065,7.11998283234127,3.42346356342169,1.52131756296902,0.945580743883385,0.762438089811025,0.814402231541281,1.55537646298856,9.45688438441713,3.42981719741738,1.55121270460805,0.937527680107606,0.865161872360862,1.26396874037983,1.31650949636226,6.34220030013053,4.87033695545056,2.56241289420867,1.28767916518984,0.865161872360862,0.858700519253346,0.469066448123543,5.32928512544912,3.96283190790855,2.21216388984622,1.13771246035137,0.865161872360862,0.917890795111541,0.9422411902478,8.4428620375218,4.66734024574954,2.89287414664079,1.53260662720853,2.18966613452201,1.88474933564285,2.67860457662496,17.7238207909385,12.8555021556548,6.46101193985685,3.5274984182807,2.18966613452201,1.81891453471917,2.00580636790181,20.7298709410723,14.6785232526667,5.4620821276954,4.25640474329142,2.18966613452201,5.16823676228194,2.18501252555889,24.1299108020067,17.0408214120859,4.44383966229956,3.65396002556255,2.62227231710058,2.128001073786,3.69103687725825,17.3173619896088,8.39099487034248,6.64478098787723,3.41005175791026,2.62227231710058,2.60692228959268,2.88483977630585,15.791348634154,5.69974483475695,4.59673657745899,2.0187207038886,2.62227231710058,2.14219604281897,4.60185931529311,19.7134116839622,8.7294054538298,5.92003285395124,3.21270657799876
"Gadd45b",21.9631850968558,21.2493920419588,34.494396065548,241.14911387576,121.795481573316,77.80081219269,39.1182445326735,21.9631850968558,58.8049427957466,143.229524548546,87.9780221733716,50.1235445185258,38.3001316937464,32.3016869489717,21.9631850968558,41.6775883387416,113.979851571079,97.995005613171,47.8094657607164,40.6653520031152,32.4205288512146,48.1642098500947,27.0396297026081,30.8720445327469,184.379473720527,175.272716933226,75.83629162649,53.2339487326155,48.1642098500947,38.0917871339489,105.512835429006,204.865068766556,115.664758360429,41.9248677053821,62.7849362721197,48.1642098500947,25.2122180876943,72.497004377517,211.590280319563,121.404707155904,54.3568125429364,58.8933248029694,21.4662608449474,25.1147216766626,62.8053636006245,109.190163399896,69.9795862276688,40.7779858305355,28.7114542013243,21.4662608449474,67.9389650815053,133.409909005933,47.7928340181991,33.2540441677904,27.3390012717971,23.4787001955595,21.4662608449474,21.7619556726174,70.8286417955694,36.3269335609515,27.1050438948129,24.8965058926592,24.3465326665294,14.7914911359001,17.280523665709,86.4886853665068,230.255509168013,153.952822347339,57.9461446061348,38.8871585239463,14.7914911359001,46.664361584369,105.005583162176,150.102168079061,62.4533391746539,27.4339447421014,24.4186565262048,14.7914911359001,31.452565001967,99.9953980325585,140.537078530195,66.894159585257,26.6773315913848,25.0833465991988
"Pim1",3.53897719016946,6.82833578342675,23.4437072713742,57.7652929414193,34.3483019332175,16.3382203006447,7.28646204197265,3.53897719016946,10.9158765370478,34.9278484856918,19.7308788601852,6.88026812492896,4.72251516265265,4.39027687134777,3.53897719016946,7.18644313903186,23.3138784236787,20.4088778748903,7.50897505715494,5.67601671405103,5.08976213988433,5.63817530405897,10.4310136793104,23.88940580771,51.3496539836029,45.9703760454777,20.9280080541357,6.25157164230354,5.63817530405897,12.2211361772036,30.3199563581843,57.4899027852739,32.2238779784343,9.86419254711415,5.91903669655265,5.63817530405897,11.2021135682183,31.1770640249486,67.0335030856512,36.0238314393041,12.2379020726598,7.34932034481981,5.93560560124548,11.7206119006745,32.1364489422871,68.5806418869871,35.564735510611,16.4921057206609,8.97360253953934,5.93560560124548,17.5062951154027,55.2665182312934,45.9188310256726,12.6046783268957,10.1899144379838,5.24578761223354,5.93560560124548,9.32016017618882,31.6139610416312,34.6123012704306,13.0499712122662,8.90871602537556,6.88502297784554,5.27218679083109,11.2766332461548,50.7474673300609,108.020506619125,68.8857928141368,31.9947830192448,13.4838592105791,5.27218679083109,13.0006963048391,43.6279745209145,61.8924981747599,19.294891557141,6.97105678681654,6.18304145384192,5.27218679083109,8.95036474778747,30.8566862247506,59.7847730280557,19.5051244732611,6.96397688293997,6.8842237013114
"Mir155hg",0.334620642442568,0.350764937650281,1.75066710797802,6.91873100845807,4.32218893259297,2.77959145507827,0.71620420212828,0.334620642442568,0.50322495511283,2.76307376994528,1.48079643748092,0.701325571839898,0.587985463923288,0.402582427595773,0.334620642442568,0.750145372896714,1.0982765076847,1.28548533387733,0.567307721715829,0.516151910565571,0.457536220055507,1.03903948522892,0.792770199523281,3.16034607521452,5.52848216676912,3.64691915207616,2.26031592794945,0.920289984790732,1.03903948522892,1.03127954894278,2.38622931990005,5.78931146607854,2.97621597452727,1.20908466836635,1.18878979183181,1.03903948522892,0.857606718673692,2.40876491355674,4.39603982810655,2.28115337854201,1.76595008555224,1.0096758240318,0.555469209957482,1.55013695035111,3.99034557668895,10.9658814909837,4.79101197530601,2.52503681074428,0.912146254436822,0.555469209957482,1.24759050732054,3.89147698908091,4.64644748167115,1.62206593871433,0.920230384344448,0.899320870294595,0.555469209957482,1.0967063261231,1.79054306798102,3.09890267880332,0.66475990659665,0.94987916164044,0.610757420806518,0.37549299585799,0.515644355021571,8.36434270982981,19.595751605794,13.5462313430303,7.98022894636198,2.21769070771729,0.37549299585799,0.373956743395726,5.89465987154801,5.47030329878375,2.84613786907824,0.645643787343693,0.452059370855606,0.37549299585799,0.33945313808244,1.66715755603853,4.40551588166518,2.11573074754459,0.727930141319576,0.12332975315891
"Zc3h12c",2.20105082135821,1.85493934487383,2.41282260790692,8.1250268593802,5.08064765449221,3.92436165968509,2.59157502293807,2.20105082135821,1.82945833590488,2.4548443984063,2.63231533861507,2.98643419455349,2.1398739006364,1.57846848930251,2.20105082135821,1.97271329809448,1.88718663975519,2.84983930986899,3.15575298177804,2.03496275286367,2.02007779983348,1.44094750370919,1.74940833072204,1.70349849918639,2.95653059930601,4.68928690798329,3.34779515268759,2.21016817060087,1.44094750370919,1.92297813558571,1.48283923103079,3.97449599604651,5.51150513907848,2.43888082087938,1.48101900802489,1.44094750370919,1.74448401306107,1.91352616230143,3.23658401884798,4.00778311990976,3.51376421947809,1.77620845957467,2.25018099646315,2.66013099343212,4.96818886248027,7.69007925566997,7.61205200389182,6.47505940361173,3.8861642761982,2.25018099646315,1.96978912375575,3.23305052561072,4.48382280228396,4.4831787102391,3.28013788195728,2.5154006837963,2.25018099646315,2.10414565081168,2.85306170997756,3.40807685669832,4.61922505561279,3.26740064323868,2.57709239025556,1.9731418751465,2.88879185711977,8.13730695375683,13.6782444286247,11.3935522962456,9.27840376267641,5.02362072859175,1.9731418751465,3.22033646393065,6.20350130337986,4.78821371916364,4.36289503365685,2.12384962088429,2.14106374460448,1.9731418751465,2.16656913715138,3.32684205379871,2.90971025515727,3.38065025859293,3.24657167698441,2.59458679285613
"Nfatc1",2.89556176005545,3.4916742995766,3.13122333217129,14.0805597986451,11.9003753101625,4.58907410341845,3.73851430255653,2.89556176005545,3.74853257174234,3.25820388801933,18.0486759938322,8.68197978892433,4.81135506154514,3.52316990403583,2.89556176005545,3.48428364383144,3.65435165944662,18.1096480252497,7.82506110624387,4.12411032262683,3.0950020000365,1.78916345981972,2.368379268542,2.37749898857656,5.49455730283462,7.82369930039888,2.70169369855552,1.85654313293918,1.78916345981972,2.46187073756742,1.87788989945136,11.0328348429806,9.67636150281217,2.08210480366169,1.96374940336702,1.78916345981972,2.78420555928145,2.13609630963657,11.9881337717473,7.43315359191442,2.08852362721388,1.96751040915935,3.38956915600805,3.27552782576513,3.04312362713667,16.3308205383467,14.9279958464758,5.35447150022319,3.38029080571419,3.38956915600805,3.64823483510307,5.22806702485194,20.6836337238166,13.8119801448175,5.8736716637199,4.19127440508057,3.38956915600805,4.50406868761318,3.59957683342328,10.2028615505588,10.0891578562862,6.60613933017741,3.86482696254665,3.15129514681699,3.15502032413579,2.9098099693065,30.9368967846547,24.4042157604506,4.07274787973313,3.86654911214898,3.15129514681699,3.74427072057005,4.88429359924334,37.9029539914742,17.608838496575,4.20267536556285,3.17670405740685,3.15129514681699,3.39873822070571,4.04182057001,25.5022049892874,16.9247408898537,3.30041481611659,3.0192992481672
"Cxcl10",0.515437846533319,0.644210218481258,19.7203440327123,190.103909137368,139.811292702994,106.383855730385,7.56079709717732,0.515437846533319,3.7045199388438,25.7223638354268,52.5535765422994,18.3945285715522,3.23230415654847,0.589350643149329,0.515437846533319,2.00024488949259,17.2858958980635,46.2154750178688,12.8319447030975,1.649666545467,0.468360402261055,1.4769273742504,2.4213705214465,16.8141367448473,88.2528083381806,87.3618595604309,86.2666901760094,8.01135118371587,1.4769273742504,4.41159945224862,31.1970868718784,150.904210306819,128.65119974014,57.5375887485421,4.97497824791188,1.4769273742504,2.68722040302547,18.0858309797212,95.9059104411584,54.3334312071745,34.4040783503614,1.98198646305267,0.353457983067972,3.6776946876226,25.710479123192,104.940558054169,96.7013261419774,31.1139537621545,7.71517106624048,0.353457983067972,9.29910205591427,54.1656486669901,64.5050953721269,43.909642920765,9.08901310317419,1.66563146080845,0.353457983067972,2.2463151589603,13.33956040765,23.8563891257596,15.7297382069649,3.71968804424991,1.12527287850618,0.34590648945664,1.82594995895252,58.2911146602186,272.165182463192,205.213742767051,91.3679318236906,17.0817715481782,0.34590648945664,5.4210504067896,66.3755330384629,184.510359695382,111.234708356206,11.655704226902,0.653717929491551,0.34590648945664,3.05817159525345,43.7941007034661,101.039041227746,51.2980465295053,4.01118416222815,0.886556812163779
"Zc3h12a",2.16250118776764,3.16605456913245,6.30334787075192,38.3243754933487,37.0803633227123,18.9172429596295,5.14647580116683,2.16250118776764,3.86616863261289,9.01579261455237,10.4670363110834,6.90128734584292,3.78360207755674,1.83167499574741,2.16250118776764,3.63133624275006,8.20030651677136,31.2653208478243,13.6851564418018,4.3025712199676,2.63704319075312,2.67178369199618,4.11114300667307,6.91707601132289,35.5189527186653,47.9914127991529,20.7812646466121,4.53348853456334,2.67178369199618,4.09216686521415,9.75027189682491,19.8374035652112,15.0622130509151,6.53968530818318,2.47473041401186,2.67178369199618,5.35527601118169,9.72049774722501,59.0944111534899,40.1654076818638,13.1620005256224,3.94510295017583,2.25299830691143,4.26730600611472,7.23967751216262,53.1611837535787,44.3394437924886,15.4938897625295,9.50258488949898,2.25299830691143,5.21663326647085,14.1594985477917,13.9359433061771,10.1365323362308,4.48090288855187,3.45121591709856,2.25299830691143,4.35670129048009,9.42187394732544,29.9271176846275,14.21418972878,4.70856161366679,3.33319343537596,2.86151280402632,4.0797293963713,12.0534709818559,49.7072870131747,36.9943448332321,12.7203387573186,5.01679234678698,2.86151280402632,4.85910752988791,9.42542632834756,14.7049669504254,8.81901352569963,2.26883332049426,2.02275018812946,2.86151280402632,3.67920199849264,9.93083139146036,33.9450719785591,22.5297156524112,2.66671245326397,2.36420151873909
