"",Control_Lps_0,Control_Lps_0.5,Control_Lps_1,Control_Lps_2,Control_Lps_4,Control_Lps_8,Control_Tnf_0,Control_Tnf_0.5,Control_Tnf_1,Control_Tnf_2,Control_Tnf_4,Control_Tnf_8,Mutant_Lps_0,Mutant_Lps_0.5,Mutant_Lps_1,Mutant_Lps_2,Mutant_Lps_4,Mutant_Lps_8,Mutant_Tnf_0,Mutant_Tnf_0.5,Mutant_Tnf_1,Mutant_Tnf_2,Mutant_Tnf_4,Mutant_Tnf_8
Sik1,7.3149717736883,8.49674053819832,22.3004493303128,18.4627496824661,16.3561488160929,13.235512294027,7.3149717736883,28.4238980208893,29.1059232667317,7.6640571569481,8.49412181503495,6.81679496448537,9.33474677998033,10.7812463644846,33.2428824136624,28.7171186147528,30.6194584600689,22.4572835069811,9.33474677998033,29.9224065699984,35.3956029570085,25.1203066709102,16.4716186754952,13.9235463856604
Ccl7,24.0125264952951,34.9124006580508,147.719176954223,134.849165073162,103.651675517014,108.752998102652,24.0125264952951,145.655857998399,108.252606852264,56.1287994942097,34.3022232917422,57.5853222561676,35.6123352750319,50.865091731324,179.798226514526,207.24878256343,257.966424105461,198.099161856821,35.6123352750319,176.088004761821,185.099370805052,161.00384625261,121.543161708391,61.7296824870884
Serpina3g,7.37690935779973,6.15437270826241,13.1709575794969,37.7347447640655,24.8557767738707,27.2476632775955,7.37690935779973,17.8124480999361,21.5506664898736,21.5697428389545,4.70610074944441,3.37115608457447,8.44267324055006,10.2277560271778,16.9318664035029,49.9551564927884,65.3827244300703,68.1385068257983,8.44267324055006,16.5288609264545,25.3424334382307,51.8054677153808,41.165358362969,13.3318994558042
Klf10,6.46147168642999,7.24732183697507,16.4189357857951,17.4023345573527,6.73933386849818,5.20728641161465,6.46147168642999,23.912757174978,17.8349332308103,9.16106982526574,3.98991377787732,3.99509278425293,7.2490274301921,5.6901381538755,16.4302844461261,30.9800401665878,16.4580729357606,11.5289411517005,7.2490274301921,24.3762248933984,27.1848933518647,28.1521126936396,8.9901357344415,7.4608182348261
Rel,4.23066775666681,11.8232493938329,14.995978677749,18.9410671484604,8.03607093544472,3.64452184908699,4.23066775666681,18.2164219706251,24.1481522976568,4.05431812447533,2.45344056225426,2.96459232999705,4.09362642387881,13.8438791615415,18.1759993378358,15.0823877035273,7.02653462131488,5.02449353327122,4.09362642387881,22.2734935792165,20.7949019901852,8.92888435775355,3.44606870839212,4.11684660717642
Icam1,7.43351010739093,24.5521538868392,57.3202442716584,91.3302836329518,38.3609753969972,17.4176061528184,7.43351010739093,77.236322780913,100.576766576483,22.9872310534786,15.5269512581302,6.1197795963507,9.31418797034404,30.6289641097795,80.5547493555397,224.997811303536,202.016365730187,66.9731623943191,9.31418797034404,109.374305983325,173.739652331733,142.986460644148,64.2600968146346,12.6270633765885
Jak2,18.3124475226909,19.0589788621478,27.4691496081599,63.7409384652816,28.7764329833656,31.4843172638333,18.3124475226909,20.6823956440838,49.2679695891984,35.2070858540295,16.6474408295737,21.0946988281851,19.4886760081497,20.9064947462782,44.1419155488597,100.631027631941,74.6748249654863,84.5087430671743,19.4886760081497,24.387379234341,74.2387190282962,76.257120078286,35.0683023032449,20.98862273978
Nfkb1,14.4476649669967,15.6302897640345,27.3459788150848,80.4944052993954,32.5354925642553,24.6540458844433,14.4476649669967,20.269635434739,94.9118644398538,34.4284630009282,13.2656305578856,15.3535535227674,14.7443386174437,19.2443485122897,42.017282804391,91.1589507955018,45.992815545959,44.6081411937795,14.7443386174437,24.4466055429488,135.496366484833,71.5228375535487,19.3181268828791,20.7196838384462
Nfkbie,2.51355753995951,15.6408232853395,38.9701672151814,50.2988128447849,21.0851373580666,8.4056817691232,2.51355753995951,43.5060134151694,67.1605661982846,14.5500711216758,5.47925687104229,1.88352459662214,6.63661515285262,23.9758088998107,51.3961659922154,109.626730288366,85.721961224038,34.9523984676739,6.63661515285262,62.4346932648017,115.899833371235,99.4856370026091,27.5342198794425,3.31056368461342
Ripk2,6.04698008185068,9.99414842165728,24.4253932058764,100.930281989321,35.5468548623451,10.1492499649776,6.04698008185068,59.3827808681182,88.7859690159536,24.9495647630784,6.90300423502071,5.27997288543844,6.02963519584106,11.3919400346289,49.2678073667951,177.577285377169,102.658398834032,36.9007998538731,6.02963519584106,75.8758004982491,139.204481176174,135.572304660193,23.3894081607778,5.22017268498287
Trim47,3.83887092733514,2.77670336462423,7.20119187946043,13.738502511939,6.24312658253594,4.50917366904596,3.83887092733514,7.71153631748832,13.6009526245597,9.19576814780785,4.1687893948633,2.34751262475069,6.82903034100083,3.23026857547151,8.88083214219615,25.7754352249257,28.7489738393405,12.6156545077913,6.82903034100083,12.4279089741913,21.3208418291998,21.1842814814325,12.7936214290763,5.37477377729864
B4galt5,12.6978407018449,10.4318223339078,10.2689376808347,17.0217610075173,9.96340631401916,11.9052724942457,12.6978407018449,9.63615284488434,8.06313370048899,15.0171125484246,7.24566461237514,5.25546047649955,13.5057856603297,13.5192568175442,10.1425105539845,28.3228885983155,26.9907811725043,23.1429845152449,13.5057856603297,12.6737794783196,12.511066787957,27.7567907091044,17.0088992307532,12.4082099104514
Flt1,2.94664618874456,3.29484360513585,5.43001830712094,12.3587144408555,6.34538343254732,6.0593717248545,2.94664618874456,3.60710058985709,11.3352794192532,8.35626934747425,2.49142332944605,3.09041066991302,2.57340638942878,2.21042382606683,4.67260034243368,21.0266333434894,18.7566456221383,11.3790239370797,2.57340638942878,3.25697862729031,16.1556589494674,18.643693516319,6.46257107001586,4.65114912216484
Nfkb2,17.2757087392211,24.285191743634,57.7172404922616,94.1291261283471,48.7242018318225,36.5441816670875,17.2757087392211,79.4704750079345,117.59252263925,41.3695791834251,22.8454454538993,11.2502432292954,27.2235676391757,34.6332254546593,68.8726159987896,106.382290937042,107.860675624907,64.4078371230784,27.2235676391757,93.8789329138278,127.798203159311,92.4046910197388,49.0004189696028,30.067178882431
Wnt11,0.582853922309452,0.368887341635365,0.375314612024219,1.41437786558271,0.64678335454192,0.484943178987877,0.582853922309452,0.76023216452242,1.14164043471188,1.20484799463701,0.720277898540771,0.558081361962115,0.467367264285396,0.0944394245191951,0.436022617113174,1.27347451998692,0.679524068363361,0.607387651097018,0.467367264285396,0.343789854752104,1.06330122358931,1.74879645262359,0.679857280973889,0.367840409401491
Bcl3,7.77555864596416,9.59959166055163,25.6059715583847,60.4395037247128,32.0866489300833,22.6871445538892,7.77555864596416,52.8101454230499,51.0623808554172,18.8385994230451,6.09250756071539,5.50731980646135,10.7502369950671,11.7357611624346,35.059903114072,122.656846183776,67.1568851382746,55.8622433076036,10.7502369950671,52.6664613847432,57.7391819360731,76.1283410144515,23.2745788732279,17.7464864558291
Ccl2,15.8937171004979,42.2384434178541,260.002990202131,358.497637817768,188.173830596276,221.213919163461,15.8937171004979,345.442681527285,287.013973040883,124.845289744849,28.2503371910973,27.7639347508468,27.8514748636014,58.263419558892,238.260114602725,515.422035755882,687.464408612812,527.950536237756,27.8514748636014,367.672374055643,444.19829077263,441.968291132276,227.530847190751,95.1190692406018
Kcnk10,0.139328089205832,0,0.299056451612929,2.07085886709959,0.371064181137117,0.231846107285558,0.139328089205832,0.0660834189596706,1.79092589661208,1.46446993399542,0.295163228853265,0.133406342150833,0.1340659511369,0.101588559794187,0.416915427812123,4.30311801123232,0.584771640038869,0.158392085305636,0.1340659511369,0.0352204766317296,2.396520602239,3.55646283196872,0.568806767747301,0
Tmem132e,0.0752009482118844,0.0571134759071502,0.22597783692942,1.32302195454398,0.700973683756896,0.417122089462546,0.0752009482118844,0.231841136045493,1.43614255516214,0.995945653513978,0.199139265577807,0.0720047442292905,0.192962030956613,0.20104851491906,0.168769461748579,2.95751092975442,6.07577484790225,2.73569760633574,0.192962030956613,0.323168323937547,2.86137463300861,2.64697963661972,1.22803114656204,0.854270748362849
Tnip1,7.75342706534714,10.4517176760812,19.1785519291961,32.6990204583486,25.2748460458888,16.8706967952404,7.75342706534714,17.7842263024984,35.8181420062471,11.0897244382407,11.2495847485146,7.68647084085303,13.2419580343905,17.692982012794,21.5595873855117,66.5171711782975,77.1515767177927,51.015320270028,13.2419580343905,23.6205196009483,56.5003838364491,49.3022930956209,24.7759856776275,13.2163739071621
Cd274,0.535905376800401,1.55403213447746,1.17119159437854,2.66001248567537,2.20574195250489,1.24306298217829,0.535905376800401,1.10915052606193,0.787261469705804,2.76522814069245,1.54814009943123,0.746368337201679,0.687553763395445,1.25512263609515,2.07739737655101,3.74542671004156,5.00967018544342,2.76923765929856,0.687553763395445,0.837453862086641,1.82833794050641,5.62885255594758,1.53432451104385,0.737915078606083
Gsap,4.99332492746859,5.57921138683929,7.07735954096138,20.3627421662024,18.3773703135611,12.4119249057588,4.99332492746859,6.72768506419284,13.7631017000427,16.6384968393107,5.93457169843743,5.62386752229338,4.27811630268677,8.32651343955814,8.00265664395208,27.0487540873561,35.2013315381412,39.0238899000752,4.27811630268677,7.32534561302584,19.3038384823943,33.1824634599201,13.5638375037696,6.15304383242873
Slco2a1,1.2962475441439,1.40497464102548,1.30865513556972,3.67505256449615,1.65382670883851,1.96550268996155,1.2962475441439,1.68686891699457,2.1817279702895,2.61267274643124,0.965954080988786,1.19749551155902,0.643493470547365,1.27284577860697,2.75804022109094,3.27094381700491,3.32624397649647,1.91051024799608,0.643493470547365,2.2130472510554,5.22858456974279,2.87034900808958,3.23670038069856,1.28259392363404
Egln3,0.563449178182978,0.771947342341834,1.76429825319324,3.05629416878216,2.3538832226905,1.98549801194173,0.563449178182978,3.36413507213721,2.97006904650877,0.891841284522409,0.210644757330575,0.126941496870045,1.10559922489031,0.805546650258818,2.03314791155956,4.38916455536019,2.96764650982911,1.80859722950793,1.10559922489031,4.28975349941619,4.97538694253511,3.31287276232369,2.01032929646355,1.50604531257207
Glrx,2.36153341979581,2.19209588606306,3.49186762081814,3.66121437640103,2.67878911138381,1.74651654945522,2.36153341979581,2.61351323771135,1.9273139866674,2.15123555939934,2.08452172495907,1.1305815546515,3.28227338660743,2.99732828551619,2.35549467356455,3.78961175127354,4.95577660890933,8.05397256961914,3.28227338660743,2.45419947241809,2.59856588991678,3.3136408265209,5.05002537538281,2.98073800897163
Slc6a12,0.867262573619856,0.702578092876163,0.198560941529633,1.15749472973218,0.718582240688317,0.128280076398934,0.867262573619856,0.548457733371054,0.21233922936334,0.534790639199402,0.36745500918348,0.16608040530868,1.07558787381644,2.02351629325303,0.129756730666134,2.20961987735563,1.13243621117619,1.05165701724555,1.07558787381644,0.467698386936676,0.36163390238719,2.51669362152003,0.741839682163595,0
Sod2,5.07596567670254,16.5651831925096,14.1835029870777,21.9196436822989,18.2704796280449,12.0299472273592,5.07596567670254,21.8647896083448,15.625279823002,6.59639537947455,5.03450518073928,4.41838735183133,5.92031126620935,18.2585068928141,18.8826355884059,42.1608028968127,58.3284606333409,44.8525255004832,5.92031126620935,26.8060339793641,28.3334740533682,28.4182017313636,12.9718244841469,6.63988492148449
Bdkrb2,0.262587834790456,0.478631325771886,0.270539282834125,0.573486025185488,1.11893520335752,1.04868962456128,0.262587834790456,0.548000685259912,1.23439872003222,0.441607421763142,0.445028844455548,1.50856368155384,0.673787806011446,0.561619452687589,0.392874545628016,1.12022589131053,1.61641787761934,4.29864805799117,0.673787806011446,0.265516271750509,1.20444180267289,0.451554904931166,0.612579737544181,4.77272931198434
Ptges,1.88534191023298,1.20459405994315,4.31651585330865,5.4192557149725,8.0497297255026,7.12109430466104,1.88534191023298,6.51502491335573,7.68241279206008,3.2650414922727,2.71024943685215,3.09464704351314,1.55497404633321,1.7237837644989,3.59313804742265,11.0711716808482,17.709908043314,11.890265382148,1.55497404633321,4.22124266581526,7.34681366927227,6.51314248527018,4.55531185140969,5.43928448682011
Slco3a1,3.77947994261534,3.58474567016628,4.14780075829708,6.70804045508444,12.6629556292172,9.58679367272608,3.77947994261534,3.92102620894877,6.16398180766619,12.4496396777823,3.90411190663505,3.6886286856025,2.75176403002645,3.23906942910773,3.61403783110634,7.16236001784335,20.7425323287613,19.15132086571,2.75176403002645,2.92675760109411,4.42837228969955,8.78437881495193,11.075881173893,4.4156476051401
Exoc3l4,1.02662677092614,0.856141819313617,2.38504172683335,2.67443631183923,3.27026236710241,2.34477716648428,1.02662677092614,1.94771944135686,2.35093390724822,1.8027013438709,2.87852332656052,1.79251646213379,1.16218019928052,1.46773797603626,1.9877677216169,4.8842155562273,12.6730541086452,6.0414492441765,1.16218019928052,1.98455693875124,3.77723021932137,6.23090135757173,7.88932261576407,2.7440743477528
Il1r1,16.3203105768115,13.2970697618181,22.0717197084474,23.5535147857626,24.0774175771982,32.7335756665407,16.3203105768115,17.8753778882261,35.5246100286499,19.8563020267361,13.3361779130573,22.1720690710223,16.6156517706849,16.3380204418208,31.6996597079661,32.2634915671174,37.2265935451728,51.4198385227986,16.6156517706849,19.4186157821494,43.0751463782204,28.6133801144501,34.2882915800307,31.9232059591472
Slfn2,5.67341216128996,23.0878251694451,34.8709527537638,28.3066820123606,8.94341238260519,1.76462196440601,5.67341216128996,18.9620691660958,11.2164114464466,7.13365835155845,3.59446374367942,0.203075880209171,5.51015893281475,32.268572224786,13.9621569292418,28.8875558871003,16.9872237182505,6.63052685227003,5.51015893281475,20.2124261870075,15.5872035739267,19.2046518160929,5.81361731688564,0.803103489997365
Cebpb,5.63167100997404,6.95033786892153,13.4981833669366,9.25305466168074,6.24937214641169,5.85704311590079,5.63167100997404,8.01331756395538,8.70398831512079,7.39927329018031,8.07798367927955,3.48253530741685,12.4937462327441,12.3186936044047,16.5885007616765,22.8886580053009,30.6126722325733,19.2067253654925,12.4937462327441,12.8125724325565,20.7923464001075,13.1773568998862,18.2014383719244,15.1051805352696
Hivep3,1.57959533463896,2.03533437282389,2.39941192143469,10.2400618624578,4.42257742625042,1.65123333321637,1.57959533463896,1.87781076455829,3.86745682640495,3.9634437151047,1.4157571088894,1.31855408259758,1.72129644365809,2.2739351914636,3.30260798968967,8.55387957518175,6.55886363337679,3.02741381180993,1.72129644365809,2.17568850668346,4.60220833722927,5.9365205869501,3.01175371049437,2.99065840861129
Rab11fip1,0.95263503755242,1.09927964671944,3.48083687443077,5.3894966233795,3.63847103163337,1.69580946193965,0.95263503755242,1.5971860410657,2.40835607147529,1.46237757142808,1.61920099338629,1.0182094603934,1.08009073536147,2.85376910730485,2.46941258660653,7.58068745029976,4.27723929403948,1.76299439080617,1.08009073536147,1.24327619224193,2.8406763009111,2.96444519508483,1.11118042034379,1.17445693050713
Tnfaip2,10.4622074400782,42.5390313129845,87.7580797238334,171.573272253995,86.3088783263976,28.2399940097215,10.4622074400782,112.460487921929,109.301499023077,30.5602259622381,17.7386497270343,11.3227026885165,9.90240955351652,45.8990525122921,86.2381699257182,275.226285346842,219.875759716617,71.925880895414,9.90240955351652,98.8615529580715,154.350631831809,144.941514006978,43.2797908952563,14.7471973123112
Gm16685,0.498784932416043,0.448967407759223,1.52263314961919,74.236180948634,66.2224088318754,15.4932034985436,0.498784932416043,1.05144032804551,15.0616803622021,36.3493948164838,4.46147007381315,0.636780649500114,0.71103235810253,0.808177832784789,0.995018949731256,86.296798561761,155.224852468873,34.0219632730457,0.71103235810253,0.392270270827385,11.2080765282991,64.7465063747721,29.2191299938159,0
Ptger2,0.191595032550691,0.121260198349736,0.575740493327779,0.697398857988866,0.680351480868851,0.584503084265066,0.191595032550691,0.136310505069093,0.211094243653718,0.362492085616651,0.152208562435937,0.321040696617321,0.153632398764825,0.116415047936426,0.394154267275013,0.617279739240059,0.971669615507039,1.14350572661003,0.153632398764825,0.121082338909027,0.74898661107879,0.694982711986892,0.72631604060613,0
Ccl5,0,0.0930672022334222,9.6266894808476,51.6296724340601,38.5100199155547,3.46650181452202,0,1.04618312640529,3.24029664008457,5.33240961778994,1.16820071669581,0.703996384725126,0.707477196312018,0.536091295747243,8.52537764012795,78.6608618054614,137.836360836995,49.3150457763987,0.707477196312018,1.85861390225356,15.1376435654116,77.3428885602412,25.2995431605747,2.78409209865753
Mmp3,6.37921947922532,4.82003218686111,4.71863843697338,27.8046098083998,12.3717640949653,18.1819528529795,6.37921947922532,12.9871008795139,4.46937467597872,10.7695229307399,2.91075595706187,1.69147073526838,8.12142899437155,7.72830166060542,16.4456672981908,40.3418389668281,66.8666422668138,98.4050912496755,8.12142899437155,17.6144498856511,26.395654512617,30.325503209365,21.9792792149334,4.4595023604748
U90926,0,0.223361285360213,0.378754995967774,1.73957427639598,0.195813660587566,0,0,0.523091563202643,0.162014832004228,0.463687792851299,0.233640143339162,0,0,0.321654777448346,0,0.882177889407043,0.308588867545511,1.75528129034639,0,0.223033668270427,0.689816668803565,0.829732137811017,0,0
Kcnn3,0.219497399744467,0.230820197291197,0.608849290236208,1.76181462526285,3.40252231965382,1.16130844782853,0.219497399744467,0.312323352251889,0.7317098909769,1.52625204038702,0.697499997338233,0.404169774026481,0.357427958714712,0.541682526369811,0.454713472769733,2.01085424562105,4.67711000088116,1.24765404674894,0.357427958714712,0.495108707671411,0.809659471564801,1.94171633600675,2.24516833479019,0.255739012028632
Rbfox1,0.42510003608573,0.53809030440909,0.47447024308177,0.747885091866403,1.77369155338292,0.943172231196208,0.42510003608573,0.846826139417432,0.312242509283023,1.14386003343708,0.270169281625628,0.529142067054298,0.490853848561458,0.867871237634661,0.985830225791716,1.66239255371546,4.93623242713128,3.62449246036355,0.490853848561458,0.601777182517173,0.620408471099328,2.46718025628495,1.88422502745461,0.643875792510535
Rab15,0.344198358216879,0.290456808010681,0.492529253534167,0.742441090256028,1.15434147550538,1.0606599294797,0.344198358216879,0.453482066062109,0.365182976342431,0.675332025999292,0.486117333345462,0.585900762320001,0.392531777754392,0.353211430227919,0.658026547163699,0.747788414658959,1.04334337531642,1.3477916899062,0.392531777754392,0.502720015173915,0.518284449902982,0.63710932620327,0.936792940639736,0.289632468000784
Slc39a4,0.158686173542434,0.120518679151194,0.0681214021524774,0.144402955981957,0.49305597989675,0.264058538558597,0.158686173542434,0.112897459684024,0.0582787165482836,0.100076502054237,0.168086434056951,0,0.152692920067342,0.308541752948054,0.178065441543633,0.352589084495221,0.666019138587434,0.721595597264705,0.152692920067342,0.441253660247248,0.330847323167178,0.383740454280532,0.462740089511791,0
Acpp,0.03653395962302,0.0493275440409029,0.0836449956588598,0.206861303770611,0.670280025199675,0.378271297748354,0.03653395962302,0.0924164528501563,0.17889836522206,0.0819213767908438,0.180591415141382,0.163245538486986,0.218736910937049,0.130230597724658,0.200422956610234,0.476231296789018,0.596306990426109,1.024476509795,0.218736910937049,0.197020769762696,0.253900775267013,0.706781590327042,0.31250444581964,0.553359920230069
Itgal,0.22126523508362,0.476130639639326,0.926109394529354,2.80211144594288,7.12049674863878,0.951162585286515,0.22126523508362,0.511613064950547,0.711036880269341,0.453512825610048,0.644524533349414,0.21186098098311,0.301620372095406,0.497438945270169,0.289668003547678,2.12632218554397,4.64334346149986,3.39579721195541,0.301620372095406,0.433482364663527,0.317157089105088,1.0850057511904,0.838792568524446,1.2567688470429
Lcn2,0,0,0,0.367310912051704,0.656942513599155,0.298521382515857,0,0.159539935403017,0.0494135972563411,0.0282844250309599,0,0.0644144614311972,0,0,0.352283999739647,1.07623684563574,3.62353683583749,0.841265473288398,0,0.204071980117814,0.701300463899927,0.0723038734544756,0.941639916804475,0
Mmp9,0.324098237458241,0.302948338437136,2.05484484955673,2.90389080851199,4.29362533529108,4.203845758814,0.324098237458241,1.06421566969738,2.96653323364623,0.628906867953161,1.63726350799978,0.668388768769828,1.27941623520681,1.50269162300442,2.2753197759796,5.53940466175029,16.1139369094124,24.4873537296134,1.27941623520681,2.0419019078728,3.6904574538987,6.88624419868183,9.42185370839357,1.51044273224709
Pilra,0.371192123742626,0.665023891687367,0.343208410585685,0.242509732333022,1.1660101471881,1.01362017649073,0.371192123742626,0.568798592997048,0.209727937869551,0.192077791213483,0.423425502491686,0.546793308524369,0.476230604637216,2.49828953357939,0.555364406246982,1.01509142254676,4.15446501291044,4.47949732903934,0.476230604637216,1.09712354618463,0.773904353350278,0.76720493556266,1.86509714265879,1.29744097801516
Angptl4,3.62476694646838,3.07240721189338,9.45158541368153,17.4617128545015,10.1541837383205,21.0291098583155,3.62476694646838,8.99093471992856,7.88873192960333,7.31514765106858,9.27165997913171,9.87223171276135,7.71636722940436,3.57611722543505,14.6226805929668,36.7499546814593,56.1958546376244,52.5012402294722,7.71636722940436,11.185620368523,15.3945696020272,25.8276763182631,38.2715063295405,31.3146816696234
Il34,0.450380359824366,0.410464842928417,1.0053731388629,1.74865910691236,2.39894224303297,3.09771173768656,0.450380359824366,1.15352503983431,2.18335455074611,1.66634102178313,0.763296027243818,0.344990571381379,0.462261771964973,0.963267667703061,1.14553313150956,2.80199431721368,4.47367219923049,3.78883732182989,0.462261771964973,0.910806200185513,2.62921445996254,1.83941201702435,2.94188370128415,1.36433303456418
Il1rap,2.11253762299026,2.95717758082536,3.33411087999801,3.5055342947958,5.39177051336186,6.9100276435294,2.11253762299026,2.26918593614668,3.40002957304648,4.00991978606617,2.64901852659191,3.0936179159752,2.67047730438902,3.55632394784439,5.27558580002465,4.66629306133929,10.5398310394065,14.44487017609,2.67047730438902,3.20414565684276,5.0521784194064,5.53433005401111,5.85229346445377,3.99968160652209
Mmp1b,0.5480093943453,0.863232020715801,0.941006201162172,3.32455666774196,1.7297549037411,3.91780986953652,0.5480093943453,1.50176735881504,1.96788201744266,2.04803441977109,0.515975471832519,0.699623736372796,0.781203253346603,1.18391452476962,1.18431747087866,3.46350034028377,4.68526921049085,8.9987801536047,0.781203253346603,1.41608678266938,2.91985891557065,3.59935069148031,0.994332327607946,2.76679960115034
Mir155hg,3.07848961931589,12.9060114639398,23.1534805629986,43.328276571353,11.6968941704785,5.46421204702786,3.07848961931589,13.608411358126,16.461520962886,9.57791951737506,4.17389230250004,6.24901187278688,1.42186624241355,12.5699005841643,19.529127448831,57.0744538203642,25.7552188125912,10.0791747905445,1.42186624241355,9.02718266551625,22.9778429803839,31.7632480230715,7.32530801294981,3.73025598703591
Cgn,0.439608931188806,0.652907925982354,0.478083037594268,1.56460119144886,1.32688878126104,1.56058113869276,0.439608931188806,0.695022837671673,0.947171912730251,0.714669111054652,0.372520407914958,0.336739675802751,0.50760695699517,0.49860675239737,0.767348390065681,2.13588992397358,2.37809723536152,1.49927934259782,0.50760695699517,0.77048667995763,1.95530163553909,2.74037804786328,1.64087128502118,0.221950540999106
Pdgfb,2.78173925601185,4.10286665363517,5.39965998363928,9.86862403860428,4.61685395765064,0.939196556609603,2.78173925601185,3.49922800332954,3.50902583367623,3.43237022809735,4.41978612485325,0.521121381427783,3.8404519498226,5.73202482087526,1.31191554921158,10.2924112906221,3.1303051676995,2.81862461193389,3.8404519498226,2.96562931079252,3.08896657723324,10.0741001751264,3.66792089594651,0.915945310044973
Tnfsf11,0.35512773363432,0.839103218705632,1.28736045141104,2.44167574229242,0.98081976680713,0.262641408655778,0.35512773363432,1.04805465257059,1.6810125682013,0.862674963444278,0.167184360171136,0.528941827521561,0.303746917915714,0.652132524343695,1.65302492185527,4.83961632829147,1.87692692245928,1.43544598239419,0.303746917915714,1.23685934103457,1.1517511464818,4.79221730501635,0.736410704167602,0
